trial	type	block	visual_target	motor_target	rt	onset	duration	made_errors
9	R	3	1	1	0.460589	118.419080	0.830934	0
10	R	3	2	2	0.346479	119.269177	0.830964	0
11	R	3	4	4	0.368321	120.119333	0.830683	0
12	R	3	3	3	0.342202	120.969454	0.830627	0
13	R	3	4	4	0.396050	121.819608	0.830499	0
14	R	3	3	3	0.393933	122.669723	0.830397	0
15	R	3	1	1	0.319813	123.519843	0.830206	0
16	R	3	2	2	0.301679	124.369977	0.830191	0
17	R	3	1	1	0.483569	125.220090	0.830085	0
18	R	3	2	2	0.329378	126.070224	0.829915	0
19	R	3	4	4	0.727300	126.920366	0.829732	1
20	R	3	3	3	0.501172	127.770484	0.829668	0
21	R	3	1	1	0.403050	128.620606	0.829527	0
22	R	3	4	4	0.400898	129.470759	0.829306	0
23	R	3	2	2	0.406749	130.320907	0.829106	0
24	R	3	3	3	0.516636	131.171020	0.829072	0
1	S	4	1	1	0.474417	146.021240	0.828815	0
2	S	4	3	3	0.494229	146.873427	0.826629	0
3	S	4	4	4	0.404090	147.723563	0.826636	0
4	S	4	2	2	0.513978	148.573680	0.826336	0
5	S	4	1	1	0.343848	149.423808	0.826202	0
6	S	4	2	2	0.357731	150.273923	0.826091	0
7	S	4	3	3	0.643584	151.124060	0.825949	0
8	S	4	1	1	0.361455	151.974200	0.825936	0
9	S	4	4	4	0.399302	152.824322	0.825798	0
10	S	4	3	3	0.485195	153.674469	0.825665	0
11	S	4	2	2	0.411080	154.524577	0.825432	0
12	S	4	4	4	0.392942	155.374714	0.825374	0
13	S	4	1	1	0.358818	156.224838	0.825270	0
14	S	4	3	3	0.404616	157.074986	0.825137	0
15	S	4	4	4	0.378548	157.925106	0.824901	0
16	S	4	2	2	0.456401	158.775254	0.824857	0
17	S	4	1	1	0.294280	159.625375	0.824638	0
18	S	4	2	2	0.348165	160.475489	0.824594	0
19	S	4	3	3	0.298036	161.325619	0.824531	0
20	S	4	1	1	0.375908	162.175748	0.824321	0
21	S	4	4	4	0.365762	163.025894	0.824134	0
22	S	4	3	3	0.395624	163.876011	0.824040	0
23	S	4	2	2	0.505482	164.726141	0.823907	0
24	S	4	4	4	0.439357	165.576300	0.823718	0
25	S	4	1	1	0.493242	166.426414	0.823687	0
26	S	4	3	3	0.523115	167.276540	0.823588	0
27	S	4	4	4	0.465007	168.126651	0.823425	0
28	S	4	2	2	0.374845	168.976812	0.823357	0
29	S	4	1	1	0.300737	169.826922	0.823089	0
30	S	4	2	2	0.378585	170.677071	0.823037	0
31	S	4	3	3	0.264470	171.527184	0.822894	0
32	S	4	1	1	0.351026	172.360635	0.839375	0
33	S	4	4	4	0.444878	173.210777	0.839323	0
34	S	4	3	3	0.498761	174.060893	0.839257	0
35	S	4	2	2	0.344602	174.911027	0.839052	0
36	S	4	4	4	0.350502	175.761163	0.838925	0
37	S	4	1	1	0.300366	176.611291	0.838870	0
38	S	4	3	3	0.346216	177.461440	0.838753	0
39	S	4	4	4	0.368092	178.311564	0.838463	0
40	S	4	2	2	0.000000	179.161710	0.838301	1
41	S	4	1	1	0.563859	180.011796	0.838238	0
42	S	4	2	2	0.377722	180.861935	0.838125	0
43	S	4	3	3	0.000000	181.712057	0.838061	1
44	S	4	1	1	0.557397	182.562210	0.837807	0
45	S	4	4	4	0.443277	183.412347	0.837741	0
46	S	4	3	3	0.481193	184.262464	0.837552	0
47	S	4	2	2	0.439060	185.112597	0.837449	0
48	S	4	4	4	0.452930	185.962728	0.837390	0
49	S	4	1	1	0.290797	186.812861	0.837251	0
50	S	4	3	3	0.296660	187.662993	0.837046	0
51	S	4	4	4	0.342557	188.513102	0.836898	0
52	S	4	2	2	0.652417	189.363239	0.836775	0
53	S	4	1	1	0.306291	190.213382	0.836631	0
54	S	4	2	2	0.376144	191.063508	0.836502	0
55	S	4	3	3	0.301993	191.913650	0.836550	0
56	S	4	1	1	0.283859	192.763766	0.836264	0
57	S	4	4	4	0.329761	193.613897	0.836239	0
58	S	4	3	3	0.367660	194.464000	0.836063	0
59	S	4	2	2	0.000000	195.314159	0.836013	1
60	S	4	4	4	0.427384	196.164272	0.835737	0
61	S	4	1	1	0.385210	197.014413	0.835716	0
62	S	4	3	3	0.391106	197.864549	0.835543	0
63	S	4	4	4	0.364972	198.714686	0.835411	0
64	S	4	2	2	0.338826	199.564830	0.835183	0
65	S	4	1	1	0.320701	200.414955	0.835105	0
66	S	4	2	2	0.326612	201.265045	0.835062	0
67	S	4	3	3	0.268459	202.115196	0.834861	0
68	S	4	1	1	0.290333	202.965325	0.834701	0
69	S	4	4	4	0.408213	203.815442	0.834718	0
70	S	4	3	3	0.478095	204.665591	0.834438	0
71	S	4	2	2	0.331935	205.515721	0.834298	0
72	S	4	4	4	0.337826	206.365828	0.834262	0
1	R	5	1	1	0.391619	221.216046	0.834075	0
2	R	5	4	4	0.355425	222.068254	0.831760	0
3	R	5	2	2	0.321305	222.918352	0.831649	0
4	R	5	3	3	0.303100	223.768522	0.831638	0
5	R	5	2	2	0.437029	224.618628	0.831475	0
6	R	5	3	3	0.482899	225.468757	0.831319	0
7	R	5	1	1	0.288751	226.318907	0.831110	0
8	R	5	4	4	0.342626	227.169032	0.831018	0
9	R	5	3	3	0.380499	228.019159	0.830988	0
10	R	5	4	4	0.522385	228.869272	0.830900	0
11	R	5	2	2	0.472253	229.719405	0.830664	0
12	R	5	1	1	0.430108	230.569548	0.830631	0
13	R	5	2	2	0.323988	231.419668	0.830475	0
14	R	5	1	1	0.377849	232.269809	0.830312	0
15	R	5	3	3	0.000000	233.119947	0.830216	1
16	R	5	4	4	0.357582	233.970074	0.830127	0
17	R	5	2	2	0.459477	234.820181	0.829924	0
18	R	5	1	1	0.409314	235.670343	0.829744	0
19	R	5	3	3	0.487216	236.520443	0.829660	0
20	R	5	4	4	0.405058	237.370598	0.829543	0
21	R	5	2	2	0.346943	238.220715	0.829393	0
22	R	5	3	3	0.512815	239.070848	0.829275	0
23	R	5	1	1	0.502673	239.920983	0.829145	0
24	R	5	4	4	0.516551	240.771103	0.828936	0
1	S	6	2	2	0.658735	255.621300	0.828723	1
2	S	6	1	1	0.582556	256.473526	0.826531	0
3	S	6	2	2	0.548377	257.323638	0.826432	0
4	S	6	3	3	0.490268	258.173763	0.826252	0
5	S	6	1	1	0.368135	259.023906	0.826123	0
6	S	6	4	4	0.350035	259.874007	0.826193	0
7	S	6	3	3	0.387875	260.724157	0.825989	0
8	S	6	2	2	0.385767	261.574273	0.825731	0
9	S	6	4	4	0.375581	262.424425	0.825724	0
10	S	6	1	1	0.341480	263.274554	0.825614	0
11	S	6	3	3	0.323386	264.124662	0.825403	0
12	S	6	4	4	0.361239	264.974803	0.825366	0
13	S	6	2	2	0.327098	265.824940	0.825176	0
14	S	6	1	1	0.276951	266.675061	0.825081	0
15	S	6	2	2	0.362828	267.525196	0.824830	0
16	S	6	3	3	0.312715	268.375317	0.824828	0
17	S	6	1	1	0.318578	269.225455	0.824551	0
18	S	6	4	4	0.364416	270.075582	0.824440	0
19	S	6	3	3	0.306321	270.925713	0.824311	0
20	S	6	2	2	0.296181	271.775851	0.824192	0
21	S	6	4	4	0.302044	272.625996	0.824051	0
22	S	6	1	1	0.299881	273.476119	0.823956	0
23	S	6	3	3	0.441792	274.326237	0.823903	0
24	S	6	4	4	0.375652	275.176365	0.823724	0
25	S	6	2	2	0.389529	276.026502	0.823515	0
26	S	6	1	1	0.387412	276.876619	0.823444	0
27	S	6	2	2	0.401269	277.726768	0.823291	0
28	S	6	3	3	0.391159	278.576873	0.823164	0
29	S	6	1	1	0.468981	279.427018	0.823034	0
30	S	6	4	4	0.338861	280.277160	0.822951	0
31	S	6	3	3	0.593449	281.110601	0.839476	0
32	S	6	2	2	0.463297	281.960735	0.839390	0
33	S	6	4	4	0.453140	282.810865	0.839316	0
34	S	6	1	1	0.355029	283.661003	0.839121	0
35	S	6	3	3	0.512871	284.511160	0.838898	0
36	S	6	4	4	0.414763	285.361267	0.838739	0
37	S	6	2	2	0.372591	286.211407	0.838757	0
38	S	6	1	1	0.338508	287.061525	0.838515	0
39	S	6	2	2	0.408392	287.911641	0.838433	0
40	S	6	3	3	0.374272	288.761759	0.838303	0
41	S	6	1	1	0.000000	289.611904	0.838253	1
42	S	6	4	4	0.417968	290.462054	0.838076	0
43	S	6	3	3	0.000000	291.312169	0.837991	1
44	S	6	2	2	0.637723	292.162308	0.837817	1
45	S	6	4	4	0.491570	293.012433	0.837716	0
46	S	6	1	1	0.385470	293.862557	0.837572	0
47	S	6	3	3	0.607328	294.712706	0.837394	0
48	S	6	4	4	0.445201	295.562829	0.837322	0
49	S	6	2	2	0.443096	296.412936	0.837212	0
50	S	6	1	1	0.344974	297.263054	0.837084	0
51	S	6	2	2	0.430815	298.113214	0.836841	0
52	S	6	3	3	0.516690	298.963340	0.836686	0
53	S	6	1	1	0.442564	299.813469	0.836632	0
54	S	6	4	4	0.392419	300.663614	0.836518	0
55	S	6	3	3	0.000000	301.513748	0.836299	1
56	S	6	2	2	0.372162	302.363871	0.836190	0
57	S	6	4	4	0.370054	303.213978	0.836044	0
58	S	6	1	1	0.303917	304.064115	0.836018	0
59	S	6	3	3	0.749776	304.914256	0.835865	0
60	S	6	4	4	0.491656	305.764371	0.835801	0
61	S	6	2	2	0.593552	306.614519	0.835595	0
62	S	6	1	1	0.463381	307.464658	0.835412	0
63	S	6	2	2	0.341255	308.314775	0.835328	0
64	S	6	3	3	0.243144	309.164888	0.835231	0
65	S	6	1	1	0.352980	310.015050	0.834975	0
66	S	6	4	4	0.270856	310.865143	0.834881	0
67	S	6	3	3	0.380750	311.715283	0.834852	0
68	S	6	2	2	0.298580	312.565427	0.834613	0
69	S	6	4	4	0.376472	313.415561	0.834530	0
70	S	6	1	1	0.222322	314.265682	0.834427	0
71	S	6	3	3	0.316217	315.115812	0.834291	0
72	S	6	4	4	0.362066	315.965966	0.834080	0
1	R	7	2	2	0.592026	330.816148	0.833977	0
2	R	7	1	1	0.315681	331.668351	0.831778	0
3	R	7	4	4	0.409559	332.518461	0.831630	0
4	R	7	3	3	0.335418	333.368610	0.831518	0
5	R	7	2	2	0.301303	334.218727	0.831370	0
6	R	7	1	1	0.267186	335.068844	0.831278	0
7	R	7	4	4	0.273034	335.918999	0.831049	0
8	R	7	3	3	0.398929	336.769105	0.831022	0
9	R	7	4	4	0.388781	337.619255	0.830764	0
10	R	7	1	1	0.322672	338.469361	0.830650	0
11	R	7	2	2	0.256505	339.319527	0.830491	0
12	R	7	3	3	0.238386	340.169642	0.830499	0
13	R	7	1	1	0.660284	341.019767	0.830351	1
14	R	7	4	4	0.322091	341.869903	0.830267	0
15	R	7	3	3	0.304010	342.720031	0.830069	0
16	R	7	2	2	0.000000	343.570177	0.829929	1
17	R	7	3	3	0.627759	344.420286	0.829842	1
18	R	7	2	2	0.577613	345.270417	0.829764	0
19	R	7	4	4	0.431467	346.120567	0.829572	0
20	R	7	1	1	0.197318	346.970684	0.829472	0
21	R	7	2	2	0.000000	347.820815	0.829314	1
22	R	7	1	1	0.000000	348.670950	0.829092	1
23	R	7	4	4	0.366960	349.521070	0.829058	1
24	R	7	3	3	0.000000	350.371193	0.828864	1
1	T	8	1	2	0.634660	365.221378	0.828699	0
2	T	8	2	3	0.494413	366.073620	0.826455	0
3	T	8	4	1	0.000000	366.923724	0.826309	1
4	T	8	3	4	0.754162	367.773868	0.826241	1
5	T	8	1	2	0.472031	368.623999	0.826009	0
6	T	8	3	4	0.453912	369.474122	0.826040	0
7	T	8	2	3	0.539749	370.324251	0.825800	0
8	T	8	4	1	0.569637	371.174395	0.825770	0
9	T	8	3	4	0.511503	372.024530	0.825648	0
10	T	8	2	3	0.000000	372.874623	0.825398	1
11	T	8	1	2	0.699276	373.724766	0.825344	0
12	T	8	4	1	0.609093	374.574915	0.825139	0
13	T	8	2	3	0.495030	375.425015	0.825149	0
14	T	8	1	2	0.484847	376.275184	0.824860	0
15	T	8	3	4	0.434755	377.125276	0.824798	0
16	T	8	4	1	0.664576	377.975430	0.824647	0
17	T	8	1	2	0.550488	378.825542	0.824551	0
18	T	8	2	3	0.000000	379.675699	0.824477	1
19	T	8	4	1	0.000000	380.525809	0.824283	1
20	T	8	3	4	0.640105	381.375929	0.824238	1
21	T	8	1	2	0.501954	382.226077	0.823931	0
22	T	8	4	1	0.627816	383.076215	0.823867	0
23	T	8	3	4	0.529713	383.926318	0.823693	0
24	T	8	2	3	0.655577	384.776457	0.823555	0
25	T	8	4	1	0.685443	385.626588	0.823559	0
26	T	8	3	4	0.771331	386.476711	0.823402	1
27	T	8	2	3	0.000000	387.326867	0.823149	1
28	T	8	1	2	0.735059	388.176974	0.823133	0
29	T	8	3	4	0.708932	389.027098	0.823011	0
30	T	8	1	2	0.619470	389.860562	0.839510	0
31	T	8	2	3	0.697338	390.710694	0.839311	0
32	T	8	4	1	0.575202	391.560825	0.839283	0
33	T	8	3	4	0.589052	392.410954	0.839219	0
34	T	8	2	3	0.000000	393.261084	0.838939	1
35	T	8	1	2	0.000000	394.111238	0.838819	1
36	T	8	4	1	0.000000	394.961364	0.838655	1
37	T	8	2	3	0.000000	395.811500	0.838634	1
38	T	8	4	1	0.000000	396.661593	0.838534	1
39	T	8	1	2	0.672275	397.511727	0.838319	0
40	T	8	3	4	0.566172	398.361859	0.838168	0
41	T	8	1	2	0.716029	399.212004	0.838082	0
42	T	8	4	1	0.673901	400.062131	0.838016	0
43	T	8	3	4	0.703774	400.912255	0.837785	0
44	T	8	2	3	0.701636	401.762397	0.837758	0
45	T	8	4	1	0.000000	402.612533	0.837546	1
46	T	8	1	2	0.761366	403.462666	0.837457	1
47	T	8	2	3	0.727256	404.312773	0.837304	0
48	T	8	3	4	0.741087	405.162912	0.837263	0
49	T	8	1	2	0.602975	406.013037	0.836983	0
50	T	8	3	4	0.000000	406.863177	0.836974	1
51	T	8	2	3	0.000000	407.713310	0.836798	1
52	T	8	4	1	0.000000	408.563434	0.836604	1
53	T	8	1	2	0.000000	409.413584	0.836555	1
54	T	8	4	1	0.000000	410.263705	0.836351	1
55	T	8	3	4	0.000000	411.113803	0.836279	1
56	T	8	2	3	0.708068	411.963955	0.836215	0
57	T	8	3	4	0.000000	412.814078	0.835981	1
58	T	8	4	1	0.000000	413.664226	0.835815	1
59	T	8	1	2	0.000000	414.514340	0.835798	1
60	T	8	2	3	0.000000	415.364473	0.835709	1
61	T	8	1	2	0.000000	416.214604	0.835441	1
62	T	8	3	4	0.000000	417.064743	0.835334	1
63	T	8	2	3	-0.002809	417.914878	0.835183	0
64	T	8	4	1	0.787062	418.764970	0.835058	0
65	T	8	2	3	0.616923	419.615121	0.834919	0
66	T	8	3	4	0.606780	420.465263	0.834755	0
67	T	8	1	2	0.596744	421.315383	0.834703	0
68	T	8	4	1	0.522490	422.165523	0.834503	0
69	T	8	1	2	0.568383	423.015646	0.834528	0
70	T	8	4	1	0.000000	423.865781	0.834324	1
71	T	8	3	4	0.000000	424.715922	0.834164	1
72	T	8	2	3	0.000000	425.566038	0.834120	1
1	R	9	4	4	0.000000	440.416215	0.833898	1
2	R	9	3	3	0.000000	441.268415	0.831694	1
3	R	9	2	2	0.585620	442.118569	0.831446	0
4	R	9	1	1	0.375336	442.968693	0.831428	0
5	R	9	3	3	0.245192	443.818809	0.831222	0
6	R	9	4	4	0.219088	444.668945	0.831234	0
7	R	9	1	1	0.376929	445.519104	0.831025	0
8	R	9	2	2	0.278797	446.369237	0.830765	0
9	R	9	1	1	0.420693	447.219341	0.830759	0
10	R	9	4	4	0.218540	448.069466	0.830676	0
11	R	9	3	3	0.272444	448.919592	0.830486	0
12	R	9	2	2	0.310272	449.769733	0.830311	0
13	R	9	3	3	0.000000	450.619867	0.830273	1
14	R	9	2	2	0.554049	451.469987	0.830015	0
15	R	9	1	1	0.447910	452.320123	0.829975	0
16	R	9	4	4	0.261784	453.170250	0.829927	0
17	R	9	2	2	0.467663	454.020373	0.829636	0
18	R	9	3	3	0.353520	454.870513	0.829606	0
19	R	9	1	1	0.415388	455.720643	0.829379	0
20	R	9	4	4	0.245279	456.570754	0.829307	0
21	R	9	3	3	0.411083	457.420916	0.829177	0
22	R	9	4	4	0.432982	458.271021	0.829009	0
23	R	9	1	1	0.494872	459.121161	0.828847	0
24	R	9	2	2	0.436749	459.971283	0.828889	0
