trial	type	block	visual_target	motor_target	rt	onset	duration	made_errors
28	T	2	2	3	0.390793	59.377108	0.822996	0
29	T	2	1	2	0.596709	60.227223	0.822877	0
30	T	2	3	4	0.419246	61.060693	0.839335	0
31	T	2	4	1	0.521071	61.910833	0.839310	0
32	T	2	2	3	0.494981	62.760954	0.839101	0
33	T	2	4	1	0.468852	63.611078	0.838952	0
34	T	2	1	2	0.000000	64.461228	0.838806	1
35	T	2	2	3	0.448576	65.311351	0.838723	0
36	T	2	3	4	0.438433	66.161498	0.838513	0
37	T	2	1	2	0.364277	67.011634	0.838382	0
38	T	2	3	4	0.378167	67.861765	0.838297	0
39	T	2	2	3	0.496073	68.711890	0.838251	0
40	T	2	4	1	0.413916	69.562014	0.838003	0
41	T	2	3	4	0.371813	70.412121	0.837887	0
42	T	2	2	3	0.000000	71.262263	0.837738	1
43	T	2	1	2	0.431538	72.112393	0.837744	0
44	T	2	4	1	0.517410	72.962523	0.837659	0
45	T	2	3	4	0.395269	73.812664	0.837503	0
46	T	2	2	3	0.449138	74.662794	0.837374	0
47	T	2	1	2	0.382991	75.512941	0.837152	0
48	T	2	4	1	0.436873	76.363058	0.837062	0
49	T	2	3	4	0.418742	77.213158	0.836898	0
50	T	2	1	2	0.368647	78.063289	0.836713	0
51	T	2	4	1	0.414486	78.913443	0.836637	0
52	T	2	2	3	0.412363	79.763569	0.836491	0
53	T	2	3	4	0.394224	80.613706	0.836387	0
54	T	2	2	3	0.000000	81.463846	0.836295	1
55	T	2	1	2	0.405942	82.313971	0.836176	0
56	T	2	4	1	0.459818	83.164104	0.835933	0
57	T	2	2	3	0.417727	84.014206	0.835910	0
58	T	2	1	2	0.383588	84.864343	0.835831	0
59	T	2	4	1	0.405460	85.714470	0.835571	0
60	T	2	3	4	0.427291	86.564616	0.835416	0
61	T	2	4	1	0.473184	87.414747	0.835363	0
62	T	2	2	3	0.383059	88.264878	0.835136	0
63	T	2	3	4	0.444911	89.115018	0.835164	0
64	T	2	1	2	0.338783	89.965147	0.835021	0
65	T	2	3	4	0.328625	90.815280	0.834794	0
66	T	2	2	3	0.542540	91.665392	0.834638	0
67	T	2	4	1	0.636403	92.515527	0.834635	0
68	T	2	1	2	0.618283	93.365657	0.834380	0
69	T	2	3	4	0.384122	94.215782	0.834364	0
70	T	2	2	3	0.454014	95.065915	0.834114	0
71	T	2	1	2	0.443872	95.916059	0.834052	0
72	T	2	4	1	0.449725	96.766158	0.833907	0
1	R	3	4	4	0.000000	111.616389	0.833650	1
2	R	3	1	1	0.371352	112.468578	0.831610	0
3	R	3	3	3	0.433231	113.318706	0.831370	0
4	R	3	2	2	0.399092	114.168848	0.831153	0
5	R	3	1	1	0.428943	115.018988	0.831031	0
6	R	3	4	4	0.450841	115.869090	0.831085	0
7	R	3	2	2	0.424674	116.719255	0.830843	0
8	R	3	3	3	0.654560	117.569367	0.830657	0
9	R	3	1	1	0.364427	118.419505	0.830503	0
10	R	3	2	2	0.346313	119.269620	0.830539	0
11	R	3	4	4	0.400155	120.119744	0.830312	0
12	R	3	3	3	0.422047	120.969884	0.830131	0
13	R	3	4	4	0.531913	121.820020	0.830073	0
14	R	3	3	3	0.385774	122.670156	0.830011	0
15	R	3	1	1	0.359626	123.520304	0.829700	0
16	R	3	2	2	0.309506	124.370425	0.829623	0
17	R	3	1	1	0.315386	125.220547	0.829535	0
18	R	3	2	2	0.297252	126.070680	0.829383	0
19	R	3	4	4	0.287116	126.920814	0.829198	0
20	R	3	3	3	0.324987	127.770944	0.829241	0
21	R	3	1	1	0.362830	128.621068	0.828963	0
22	R	3	4	4	0.288744	129.471189	0.828878	0
23	R	3	2	2	0.262582	130.321352	0.828722	0
24	R	3	3	3	0.292468	131.171446	0.828626	0
1	S	4	1	1	0.506272	146.021662	0.828495	0
2	S	4	3	3	0.406058	146.873875	0.826133	0
3	S	4	4	4	0.315921	147.724012	0.826054	0
4	S	4	2	2	0.241785	148.574134	0.825981	0
5	S	4	1	1	0.263647	149.424283	0.825741	0
6	S	4	2	2	0.293512	150.274418	0.825694	0
7	S	4	3	3	0.283415	151.124518	0.825538	0
8	S	4	1	1	0.273278	151.974656	0.825390	0
9	S	4	4	4	0.295139	152.824774	0.825272	0
10	S	4	3	3	0.317003	153.674929	0.825157	0
11	S	4	2	2	0.226874	154.525058	0.825097	0
12	S	4	4	4	0.296747	155.375185	0.824902	0
13	S	4	1	1	0.286628	156.225303	0.824710	0
14	S	4	3	3	0.300483	157.075449	0.824719	0
15	S	4	4	4	0.290348	157.925584	0.824559	0
16	S	4	2	2	0.256230	158.775703	0.824322	0
17	S	4	1	1	0.270102	159.625829	0.824318	0
18	S	4	2	2	0.299922	160.475977	0.824039	0
19	S	4	3	3	0.273809	161.326121	0.823953	0
20	S	4	1	1	0.271691	162.176238	0.823812	0
21	S	4	4	4	0.261526	163.026380	0.823732	0
22	S	4	3	3	0.283431	163.876499	0.823512	0
23	S	4	2	2	0.177308	164.726626	0.823482	0
24	S	4	4	4	0.287159	165.576745	0.823312	0
25	S	4	1	1	0.277038	166.426895	0.823242	0
26	S	4	3	3	0.250922	167.277009	0.823002	0
27	S	4	4	4	0.328792	168.127138	0.822936	1
28	S	4	2	2	0.359345	168.960588	0.839460	0
29	S	4	1	1	0.293170	169.810726	0.839327	0
30	S	4	2	2	0.331073	170.660859	0.839313	0
31	S	4	3	3	0.280905	171.510999	0.839077	0
32	S	4	1	1	0.310795	172.361136	0.838979	0
33	S	4	4	4	0.268658	173.211263	0.838763	0
34	S	4	3	3	0.306524	174.061406	0.838713	0
35	S	4	2	2	0.264383	174.911545	0.838591	0
36	S	4	4	4	0.302274	175.761658	0.838492	0
37	S	4	1	1	0.276159	176.611773	0.838326	0
38	S	4	3	3	0.258008	177.461899	0.838247	0
39	S	4	4	4	0.303888	178.312044	0.838036	0
40	S	4	2	2	0.293751	179.162168	0.837984	0
41	S	4	1	1	0.275629	180.012305	0.837752	0
42	S	4	2	2	0.000000	180.862445	0.837581	1
43	S	4	3	3	0.351342	181.712589	0.837444	0
44	S	4	1	1	0.277221	182.562705	0.837404	0
45	S	4	4	4	0.291066	183.412840	0.837214	0
46	S	4	3	3	0.296946	184.262957	0.837125	0
47	S	4	2	2	0.262852	185.113085	0.836994	0
48	S	4	4	4	0.300717	185.963214	0.836870	0
49	S	4	1	1	0.298578	186.813351	0.836713	0
50	S	4	3	3	0.272443	187.663485	0.836609	0
51	S	4	4	4	0.446317	188.513615	0.836523	0
52	S	4	2	2	0.308191	189.363759	0.836356	0
53	S	4	1	1	0.242033	190.213897	0.836260	0
54	S	4	2	2	0.519905	191.064027	0.836060	0
55	S	4	3	3	0.341808	191.914124	0.836058	0
56	S	4	1	1	0.259680	192.764259	0.835878	0
57	S	4	4	4	0.281527	193.614403	0.835740	0
58	S	4	3	3	0.287399	194.464534	0.835564	0
59	S	4	2	2	0.253271	195.314661	0.835391	0
60	S	4	4	4	0.267121	196.164794	0.835216	0
61	S	4	1	1	0.265022	197.014906	0.835222	0
62	S	4	3	3	0.262881	197.865042	0.834965	0
63	S	4	4	4	0.300744	198.715173	0.834873	0
64	S	4	2	2	0.274615	199.565318	0.834785	0
65	S	4	1	1	0.288501	200.415432	0.834750	0
66	S	4	2	2	0.334356	201.265575	0.834469	0
67	S	4	3	3	0.372184	202.115715	0.834422	0
68	S	4	1	1	0.290057	202.965840	0.834307	0
69	S	4	4	4	0.287947	203.815988	0.834016	0
70	S	4	3	3	0.309837	204.666096	0.833923	0
71	S	4	2	2	0.251687	205.516252	0.833845	0
72	S	4	4	4	0.297579	206.366354	0.833743	0
1	R	5	1	1	0.624958	221.216575	0.833526	0
2	R	5	4	4	0.372915	222.068776	0.831330	0
3	R	5	2	2	0.290776	222.918923	0.831116	0
4	R	5	3	3	0.264636	223.769055	0.831115	0
5	R	5	2	2	0.000000	224.619191	0.830846	1
6	R	5	3	3	0.284358	225.469323	0.830731	0
7	R	5	1	1	0.000000	226.319448	0.830674	1
8	R	5	4	4	0.288137	227.169553	0.830537	0
9	R	5	3	3	0.286001	228.019680	0.830336	0
10	R	5	4	4	0.299816	228.869847	0.830296	0
11	R	5	2	2	0.289711	229.719953	0.830093	0
12	R	5	1	1	0.239579	230.570105	0.829962	0
13	R	5	2	2	0.309414	231.420237	0.829835	0
14	R	5	1	1	0.339318	232.270363	0.829711	0
15	R	5	3	3	0.265189	233.120493	0.829603	0
16	R	5	4	4	0.263049	233.970634	0.829462	0
17	R	5	2	2	0.252929	234.820753	0.829299	0
18	R	5	1	1	0.282794	235.670886	0.829233	0
19	R	5	3	3	0.232640	236.521007	0.829098	0
20	R	5	4	4	0.286539	237.371133	0.828941	0
21	R	5	2	2	0.260409	238.221270	0.828772	0
22	R	5	3	3	0.290244	239.071405	0.828681	0
23	R	5	1	1	0.280146	239.921536	0.828621	0
24	R	5	4	4	0.238018	240.771667	0.828413	0
1	S	6	2	2	0.555781	255.621876	0.828252	0
2	S	6	1	1	0.367579	256.474074	0.826065	0
3	S	6	2	2	0.301448	257.324234	0.825872	0
4	S	6	3	3	0.299336	258.174346	0.825747	0
5	S	6	1	1	0.337222	259.024461	0.825645	0
6	S	6	4	4	0.311081	259.874601	0.825440	0
7	S	6	3	3	0.276940	260.724723	0.825429	0
8	S	6	2	2	0.274826	261.574855	0.825294	0
9	S	6	4	4	0.296689	262.424993	0.825104	0
10	S	6	1	1	0.278531	263.275123	0.825004	0
11	S	6	3	3	0.284417	264.125263	0.824822	0
12	S	6	4	4	0.290307	264.975375	0.824699	0
13	S	6	2	2	0.256171	265.825510	0.824638	0
14	S	6	1	1	0.214025	266.675657	0.824425	0
15	S	6	2	2	0.307876	267.525784	0.824384	0
16	S	6	3	3	0.273729	268.375911	0.824237	0
17	S	6	1	1	0.271646	269.226036	0.823987	0
18	S	6	4	4	0.261464	270.076185	0.823948	0
19	S	6	3	3	0.275356	270.926325	0.823791	0
20	S	6	2	2	0.257246	271.776437	0.823745	0
21	S	6	4	4	0.271074	272.626594	0.823508	0
22	S	6	1	1	0.268972	273.476710	0.823475	0
23	S	6	3	3	0.282861	274.326820	0.823189	0
24	S	6	4	4	0.256731	275.176959	0.823215	0
25	S	6	2	2	0.263277	276.010405	0.839784	0
26	S	6	1	1	0.301130	276.860550	0.839622	0
27	S	6	2	2	0.315012	277.710672	0.839449	0
28	S	6	3	3	0.288844	278.560810	0.839371	0
29	S	6	1	1	0.294749	279.410931	0.839211	0
30	S	6	4	4	0.268600	280.261083	0.838935	0
31	S	6	3	3	0.314461	281.111219	0.838897	0
32	S	6	2	2	0.224336	281.961346	0.838805	0
33	S	6	4	4	0.286195	282.811486	0.838578	0
34	S	6	1	1	0.356104	283.661578	0.838598	0
35	S	6	3	3	0.233917	284.511762	0.838422	0
36	S	6	4	4	0.271828	285.361853	0.838179	0
37	S	6	2	2	0.261700	286.211982	0.838109	0
38	S	6	1	1	0.283539	287.062136	0.837934	0
39	S	6	2	2	0.000000	287.912272	0.837827	1
40	S	6	3	3	0.255244	288.762405	0.837608	0
41	S	6	1	1	0.381109	289.612524	0.837534	0
42	S	6	4	4	0.259032	290.462653	0.837410	0
43	S	6	3	3	0.304929	291.312752	0.837368	0
44	S	6	2	2	0.230777	292.162906	0.837174	0
45	S	6	4	4	0.276635	293.013037	0.837030	0
46	S	6	1	1	0.306515	293.863167	0.836841	0
47	S	6	3	3	0.288377	294.713305	0.836729	0
48	S	6	4	4	0.318238	295.563442	0.836570	0
49	S	6	2	2	0.244104	296.413579	0.836512	0
50	S	6	1	1	0.281970	297.263712	0.836318	0
51	S	6	2	2	0.343843	298.113838	0.836322	0
52	S	6	3	3	0.293744	298.963939	0.836232	0
53	S	6	1	1	0.275592	299.814084	0.836030	0
54	S	6	4	4	0.281471	300.664213	0.835891	0
55	S	6	3	3	0.271297	301.514340	0.835826	0
56	S	6	2	2	0.253229	302.364474	0.835636	0
57	S	6	4	4	0.275054	303.214627	0.835558	0
58	S	6	1	1	0.280927	304.064755	0.835398	0
59	S	6	3	3	0.000000	304.914887	0.835118	1
60	S	6	4	4	0.316659	305.765023	0.835055	0
61	S	6	2	2	0.258535	306.615124	0.834981	0
62	S	6	1	1	0.264412	307.465254	0.834806	0
63	S	6	2	2	0.374297	308.315387	0.834642	0
64	S	6	3	3	0.276105	309.165544	0.834561	0
65	S	6	1	1	0.314044	310.015637	0.834409	0
66	S	6	4	4	0.255874	310.865807	0.834207	0
67	S	6	3	3	0.285744	311.715935	0.834221	0
68	S	6	2	2	0.235639	312.566053	0.833983	0
69	S	6	4	4	0.273508	313.416175	0.833876	0
70	S	6	1	1	0.271350	314.266300	0.833727	0
71	S	6	3	3	0.269244	315.116438	0.833593	0
72	S	6	4	4	0.299105	315.966578	0.833436	0
1	R	7	2	2	0.631862	330.816793	0.833361	0
2	R	7	1	1	0.323768	331.669014	0.831132	0
3	R	7	4	4	0.345662	332.519146	0.831004	0
4	R	7	3	3	0.279544	333.369264	0.830743	0
5	R	7	2	2	0.253424	334.219383	0.830790	0
6	R	7	1	1	0.219264	335.069512	0.830503	0
7	R	7	4	4	0.329162	335.919644	0.830367	0
8	R	7	3	3	0.263019	336.769790	0.830268	0
9	R	7	4	4	0.292900	337.619912	0.830255	0
10	R	7	1	1	0.402748	338.470056	0.830094	1
11	R	7	2	2	0.280630	339.320177	0.829844	0
12	R	7	3	3	0.262507	340.170301	0.829727	0
13	R	7	1	1	0.284368	341.020447	0.829719	0
14	R	7	4	4	0.250243	341.870565	0.829568	0
15	R	7	3	3	0.256121	342.720687	0.829444	0
16	R	7	2	2	0.229951	343.570833	0.829346	0
17	R	7	3	3	0.675858	344.420958	0.829216	1
18	R	7	2	2	0.417714	345.271093	0.828953	0
19	R	7	4	4	0.263556	346.121219	0.828830	0
20	R	7	1	1	0.301409	346.971365	0.828739	0
21	R	7	2	2	0.403346	347.821462	0.828581	1
22	R	7	1	1	0.369202	348.671604	0.828527	0
23	R	7	4	4	0.319065	349.521744	0.828332	0
24	R	7	3	3	0.308946	350.371869	0.828303	0
1	T	8	1	2	0.554732	365.222083	0.828015	0
2	T	8	2	3	0.342522	366.074277	0.825887	0
3	T	8	4	1	0.372367	366.924442	0.825572	0
4	T	8	3	4	0.362260	367.774546	0.825538	0
5	T	8	1	2	0.280119	368.624688	0.825465	0
6	T	8	3	4	0.381982	369.474826	0.825346	0
7	T	8	2	3	0.419855	370.324953	0.825167	0
8	T	8	4	1	0.000000	371.175095	0.825053	1
9	T	8	3	4	0.463566	372.025227	0.824916	0
10	T	8	2	3	0.477446	372.875361	0.824660	0
11	T	8	1	2	0.363325	373.725478	0.824529	0
12	T	8	4	1	0.409208	374.575597	0.824485	0
13	T	8	2	3	0.399053	375.425753	0.824384	0
14	T	8	1	2	0.404945	376.275861	0.824270	0
15	T	8	3	4	0.354814	377.125995	0.824102	0
16	T	8	4	1	0.496702	377.976107	0.823939	0
17	T	8	1	2	0.382556	378.826248	0.823862	0
18	T	8	2	3	0.372410	379.676399	0.823675	0
19	T	8	4	1	0.314292	380.526517	0.823664	0
20	T	8	3	4	0.368162	381.376643	0.823466	0
21	T	8	1	2	0.398021	382.226786	0.823313	0
22	T	8	4	1	0.483891	383.076917	0.823204	0
23	T	8	3	4	0.401765	383.927040	0.823026	0
24	T	8	2	3	0.408274	384.760501	0.839597	0
25	T	8	4	1	0.470161	385.610640	0.839362	0
26	T	8	3	4	0.428030	386.460776	0.839323	0
27	T	8	2	3	0.457913	387.310897	0.839168	0
28	T	8	1	2	0.463739	388.161037	0.838965	0
29	T	8	3	4	0.349639	389.011168	0.838848	0
30	T	8	1	2	0.307475	389.861305	0.838757	0
31	T	8	2	3	0.393374	390.711435	0.838704	0
32	T	8	4	1	0.431258	391.561549	0.838589	0
33	T	8	3	4	0.357130	392.411679	0.838325	0
34	T	8	2	3	0.354979	393.261818	0.838364	0
35	T	8	1	2	0.384819	394.111935	0.838233	0
36	T	8	4	1	0.406732	394.962075	0.838106	0
37	T	8	2	3	0.364562	395.812216	0.837916	0
38	T	8	4	1	0.418457	396.662351	0.837736	0
39	T	8	1	2	0.000000	397.512475	0.837602	1
40	T	8	3	4	0.334203	398.362612	0.837550	0
41	T	8	1	2	0.332064	399.212720	0.837447	0
42	T	8	4	1	0.465962	400.062847	0.837259	0
43	T	8	3	4	0.383815	400.912992	0.837033	0
44	T	8	2	3	0.397678	401.763129	0.836963	0
45	T	8	4	1	0.387559	402.613251	0.836790	0
46	T	8	1	2	0.385414	403.463398	0.836717	0
47	T	8	2	3	0.343275	404.313533	0.836635	0
48	T	8	3	4	0.381180	405.163629	0.836440	0
49	T	8	1	2	0.395051	406.013758	0.836247	0
50	T	8	3	4	0.384897	406.863904	0.836207	0
51	T	8	2	3	0.414770	407.714039	0.836066	0
52	T	8	4	1	0.444656	408.564152	0.836012	0
53	T	8	1	2	0.354475	409.414301	0.835834	0
54	T	8	4	1	0.456369	410.264439	0.835703	0
55	T	8	3	4	0.366243	411.114566	0.835571	0
56	T	8	2	3	0.380110	411.964698	0.835384	0
57	T	8	3	4	0.377961	412.814847	0.835186	0
58	T	8	4	1	0.455871	413.664938	0.835081	0
59	T	8	1	2	0.381734	414.515074	0.834958	0
60	T	8	2	3	0.339583	415.365220	0.834936	0
61	T	8	1	2	0.497469	416.215336	0.834711	1
62	T	8	3	4	0.279322	417.065487	0.834654	0
63	T	8	2	3	0.000000	417.915638	0.834389	1
64	T	8	4	1	0.467076	418.765734	0.834386	0
65	T	8	2	3	0.376906	419.615869	0.834147	0
66	T	8	3	4	0.358769	420.466009	0.834103	0
67	T	8	1	2	0.380689	421.316124	0.834012	0
68	T	8	4	1	0.410517	422.166257	0.833879	0
69	T	8	1	2	0.384403	423.016380	0.833792	0
70	T	8	4	1	0.446283	423.866532	0.833636	0
71	T	8	3	4	0.420155	424.716654	0.833518	0
72	T	8	2	3	0.394015	425.566791	0.833268	0
1	R	9	4	4	0.575823	440.416988	0.833154	0
2	R	9	3	3	0.323605	441.269205	0.830932	0
3	R	9	2	2	0.265478	442.119330	0.830702	0
4	R	9	1	1	0.255313	442.969462	0.830581	0
5	R	9	3	3	0.309188	443.819594	0.830575	0
6	R	9	4	4	0.299071	444.669738	0.830291	0
7	R	9	1	1	0.384932	445.519861	0.830195	1
8	R	9	2	2	0.334802	446.370006	0.830078	0
9	R	9	1	1	0.316635	447.220146	0.829885	0
10	R	9	4	4	0.290568	448.070244	0.829866	0
11	R	9	3	3	0.264426	448.920383	0.829727	0
12	R	9	2	2	0.230274	449.770520	0.829483	0
13	R	9	3	3	0.292167	450.620658	0.829492	0
14	R	9	2	2	0.273969	451.470804	0.829230	0
15	R	9	1	1	0.263916	452.320895	0.829267	0
16	R	9	4	4	0.277752	453.171026	0.829086	0
17	R	9	2	2	0.291636	454.021168	0.828869	0
18	R	9	3	3	0.265502	454.871305	0.828791	0
19	R	9	1	1	0.287373	455.721436	0.828749	0
20	R	9	4	4	0.205239	456.571566	0.828611	0
21	R	9	3	3	0.000000	457.421700	0.828380	1
22	R	9	4	4	0.328972	458.271836	0.828329	0
23	R	9	1	1	0.342846	459.121962	0.828084	0
24	R	9	2	2	0.388726	459.972083	0.827945	0
