trial	type	block	visual_target	motor_target	rt	onset	duration	made_errors
26	S	4	3	3	0.325345	167.273723	0.826455	0
27	S	4	4	4	0.347078	168.123990	0.826141	0
28	S	4	2	2	0.489680	168.973356	0.826824	0
29	S	4	1	1	0.303138	169.823906	0.826219	0
30	S	4	2	2	0.356845	170.674223	0.825915	0
31	S	4	3	3	0.314468	171.524600	0.825560	0
32	S	4	1	1	0.312684	172.374381	0.825756	0
33	S	4	4	4	0.230302	173.224726	0.825334	0
34	S	4	3	3	0.492310	174.074762	0.825411	0
35	S	4	2	2	0.410176	174.924888	0.825213	0
36	S	4	4	4	0.392654	175.774409	0.825598	0
37	S	4	1	1	0.253986	176.625083	0.825013	0
38	S	4	3	3	0.291913	177.475156	0.824981	0
39	S	4	4	4	0.337352	178.325719	0.824392	0
40	S	4	2	2	0.287249	179.175821	0.824306	0
41	S	4	1	1	0.205418	180.025649	0.824389	0
42	S	4	2	2	0.595465	180.875636	0.824457	0
43	S	4	3	3	0.304930	181.726104	0.824011	0
44	S	4	1	1	0.358936	182.576122	0.823887	0
45	S	4	4	4	0.277421	183.425641	0.824371	0
46	S	4	3	3	0.322963	184.276075	0.824041	0
47	S	4	2	2	0.288299	185.126775	0.823257	0
48	S	4	4	4	0.319091	185.975978	0.824139	0
49	S	4	1	1	0.300332	186.826736	0.823380	0
50	S	4	3	3	0.291027	187.660040	0.840079	0
51	S	4	4	4	0.320907	188.510161	0.839851	0
52	S	4	2	2	0.263101	189.359969	0.840147	0
53	S	4	1	1	0.213033	190.210017	0.840000	0
54	S	4	2	2	0.402673	191.060391	0.839737	0
55	S	4	3	3	0.280724	191.910342	0.839707	0
56	S	4	1	1	0.374188	192.760881	0.839182	0
57	S	4	4	4	0.203620	193.611448	0.838725	0
58	S	4	3	3	0.273494	194.461576	0.838578	0
59	S	4	2	2	0.288355	195.310710	0.839313	0
60	S	4	4	4	0.357265	196.161776	0.838288	0
61	S	4	1	1	0.219255	197.011812	0.838286	0
62	S	4	3	3	0.281313	197.861756	0.838346	0
63	S	4	4	4	0.263852	198.711219	0.838884	0
64	S	4	2	2	0.269726	199.561343	0.838692	0
65	S	4	1	1	0.194785	200.412284	0.837831	0
66	S	4	2	2	0.520688	201.262382	0.837769	0
67	S	4	3	3	0.254529	202.112524	0.837597	0
68	S	4	1	1	0.372238	202.962829	0.837326	0
69	S	4	4	4	0.282135	203.812925	0.837092	0
70	S	4	3	3	0.320317	204.662754	0.837275	0
71	S	4	2	2	0.269910	205.513159	0.836866	0
72	S	4	4	4	0.291773	206.363298	0.836858	0
1	R	5	1	1	0.510807	221.215479	0.834559	0
2	R	5	4	4	0.364711	222.065726	0.834338	0
3	R	5	2	2	0.298596	222.915847	0.834317	0
4	R	5	3	3	0.296678	223.765766	0.834385	0
5	R	5	2	2	0.495187	224.615251	0.834798	0
6	R	5	3	3	0.276603	225.465845	0.834208	0
7	R	5	1	1	0.378287	226.316157	0.833992	0
8	R	5	4	4	0.312013	227.166433	0.833667	0
9	R	5	3	3	0.342130	228.016316	0.833708	0
10	R	5	4	4	0.716489	228.865956	0.834195	1
11	R	5	2	2	0.425757	229.716684	0.833347	0
12	R	5	1	1	0.295366	230.567078	0.833093	0
13	R	5	2	2	0.477835	231.416574	0.833552	0
14	R	5	1	1	0.411740	232.266706	0.833297	0
15	R	5	3	3	0.257085	233.117358	0.832766	0
16	R	5	4	4	0.247594	233.966823	0.833298	0
17	R	5	2	2	0.300862	234.817581	0.832466	0
18	R	5	1	1	0.370897	235.667548	0.832471	0
19	R	5	3	3	0.280839	236.517606	0.832505	0
20	R	5	4	4	0.406757	237.367676	0.832358	1
21	R	5	2	2	0.332715	238.217728	0.832340	0
22	R	5	3	3	0.546164	239.068283	0.831858	0
23	R	5	1	1	0.352269	239.918176	0.831976	0
24	R	5	4	4	0.000000	240.768657	0.831506	1
1	S	6	2	2	0.593899	255.620646	0.829383	0
2	S	6	1	1	0.359794	256.470778	0.829357	0
3	S	6	2	2	0.381849	257.320721	0.829447	0
4	S	6	3	3	0.619361	258.171204	0.828837	0
5	S	6	1	1	0.393445	259.021125	0.829035	0
6	S	6	4	4	0.447071	259.871498	0.828656	0
7	S	6	3	3	0.396955	260.721616	0.828490	0
8	S	6	2	2	0.491053	261.571503	0.828625	0
9	S	6	4	4	0.416586	262.421984	0.828057	0
10	S	6	1	1	0.326781	263.271789	0.828388	0
11	S	6	3	3	0.356685	264.121884	0.828246	0
12	S	6	4	4	0.354773	264.971796	0.828336	0
13	S	6	2	2	0.328231	265.822343	0.827704	0
14	S	6	1	1	0.302507	266.672062	0.828023	0
15	S	6	2	2	0.572100	267.522471	0.827616	0
16	S	6	3	3	0.354048	268.372520	0.827583	0
17	S	6	1	1	0.319869	269.222702	0.827424	0
18	S	6	4	4	0.318027	270.072513	0.827560	0
19	S	6	3	3	0.371712	270.922858	0.827264	0
20	S	6	2	2	0.297254	271.773316	0.826703	0
21	S	6	4	4	0.463120	272.623429	0.826630	0
22	S	6	1	1	0.397221	273.473351	0.826661	0
23	S	6	3	3	0.298874	274.323696	0.826467	0
24	S	6	4	4	0.296940	275.173630	0.826416	0
25	S	6	2	2	0.326708	276.023861	0.826155	0
26	S	6	1	1	0.301340	276.873226	0.826796	0
27	S	6	2	2	0.000000	277.723936	0.826168	1
28	S	6	3	3	0.320562	278.573999	0.826039	0
29	S	6	1	1	0.414738	279.423824	0.826260	0
30	S	6	4	4	0.324339	280.274236	0.825823	0
31	S	6	3	3	0.338007	281.124550	0.825458	0
32	S	6	2	2	0.320523	281.974044	0.826113	0
33	S	6	4	4	0.302211	282.824359	0.825704	0
34	S	6	1	1	0.307352	283.675222	0.824817	0
35	S	6	3	3	0.289725	284.524842	0.825346	0
36	S	6	4	4	0.327595	285.374977	0.825110	0
37	S	6	2	2	0.277041	286.225528	0.824512	0
38	S	6	1	1	0.243169	287.075399	0.824751	0
39	S	6	2	2	0.449497	287.925071	0.824951	0
40	S	6	3	3	0.254667	288.775903	0.824231	0
41	S	6	1	1	0.428912	289.625614	0.824409	0
42	S	6	4	4	0.314283	290.476258	0.823904	0
43	S	6	3	3	0.320316	291.326254	0.823919	0
44	S	6	2	2	0.286415	292.176152	0.824022	0
45	S	6	4	4	0.323977	293.026593	0.823553	0
46	S	6	1	1	0.282072	293.876497	0.823544	0
47	S	6	3	3	0.423688	294.726871	0.823298	0
48	S	6	4	4	0.422820	295.559748	0.840320	0
49	S	6	2	2	0.308441	296.410124	0.840032	0
50	S	6	1	1	0.306617	297.259950	0.840206	0
51	S	6	2	2	0.424047	298.110522	0.839495	0
52	S	6	3	3	0.253901	298.960664	0.839469	0
53	S	6	1	1	0.387672	299.810897	0.839258	0
54	S	6	4	4	0.265482	300.661030	0.839047	0
55	S	6	3	3	0.311421	301.511151	0.838976	0
56	S	6	2	2	0.277254	302.361316	0.838770	0
57	S	6	4	4	0.227558	303.210979	0.839144	0
58	S	6	1	1	0.233027	304.061547	0.838499	0
59	S	6	3	3	0.327754	304.910815	0.839274	0
60	S	6	4	4	0.396623	305.761909	0.838250	0
61	S	6	2	2	0.403028	306.611541	0.838537	0
62	S	6	1	1	0.272501	307.462071	0.838014	0
63	S	6	2	2	0.310317	308.312244	0.837898	0
64	S	6	3	3	0.332469	309.162100	0.837984	0
65	S	6	1	1	0.394233	310.012323	0.837813	0
66	S	6	4	4	0.287911	310.862656	0.837428	0
67	S	6	3	3	0.278060	311.712509	0.837500	0
68	S	6	2	2	0.252401	312.562169	0.837869	0
69	S	6	4	4	0.281971	313.412571	0.837502	0
70	S	6	1	1	0.231486	314.263086	0.836972	0
71	S	6	3	3	0.285784	315.112784	0.837295	0
72	S	6	4	4	0.275459	315.963095	0.836961	0
1	R	7	2	2	0.544477	330.815434	0.834571	0
2	R	7	1	1	0.694478	331.665593	0.834550	0
3	R	7	4	4	0.404138	332.515934	0.834204	0
4	R	7	3	3	0.274517	333.365542	0.834490	0
5	R	7	2	2	0.311787	334.216282	0.833812	0
6	R	7	1	1	0.342051	335.066017	0.834070	0
7	R	7	4	4	0.339909	335.916162	0.833969	0
8	R	7	3	3	0.305600	336.766504	0.833633	0
9	R	7	4	4	0.399217	337.616841	0.833209	0
10	R	7	1	1	0.453340	338.466728	0.833432	0
11	R	7	2	2	0.411028	339.317043	0.833000	0
12	R	7	3	3	0.313152	340.166888	0.833252	0
13	R	7	1	1	0.382735	341.017341	0.832671	0
14	R	7	4	4	0.000000	341.867483	0.832531	1
15	R	7	3	3	0.331243	342.716828	0.833217	0
16	R	7	2	2	0.440694	343.567379	0.832783	0
17	R	7	3	3	0.518421	344.417648	0.832411	0
18	R	7	2	2	0.524452	345.267617	0.832544	0
19	R	7	4	4	0.298428	346.117608	0.832448	0
20	R	7	1	1	0.303842	346.968227	0.831926	0
21	R	7	2	2	0.413794	347.818274	0.831756	0
22	R	7	1	1	0.436314	348.667754	0.832256	0
23	R	7	4	4	0.409846	349.518223	0.831834	0
24	R	7	3	3	0.303470	350.368601	0.831563	0
1	T	8	1	2	0.000000	365.221089	0.828964	1
2	T	8	2	3	0.000000	366.070352	0.829720	1
3	T	8	4	1	0.555959	366.921227	0.828823	1
4	T	8	3	4	0.585963	367.771293	0.828738	0
5	T	8	1	2	0.663940	368.621256	0.828920	0
6	T	8	3	4	0.485756	369.471436	0.828707	0
7	T	8	2	3	0.595783	370.321414	0.828710	0
8	T	8	4	1	0.633684	371.171511	0.828682	0
9	T	8	3	4	0.511084	372.022110	0.828043	0
10	T	8	2	3	0.565059	372.872135	0.827907	0
11	T	8	1	2	0.666811	373.722385	0.827647	0
12	T	8	4	1	0.753188	374.571975	0.828180	0
13	T	8	2	3	0.574595	375.422592	0.827436	0
14	T	8	1	2	0.669132	376.272064	0.828071	0
15	T	8	3	4	0.554477	377.122717	0.827458	0
16	T	8	4	1	0.544580	377.972614	0.827485	0
17	T	8	1	2	0.518544	378.822654	0.827441	0
18	T	8	2	3	0.556869	379.672323	0.827704	0
19	T	8	4	1	0.601790	380.523398	0.826671	0
20	T	8	3	4	0.623745	381.373451	0.826636	0
21	T	8	1	2	0.646042	382.223154	0.826882	0
22	T	8	4	1	0.715395	383.073800	0.826290	0
23	T	8	3	4	0.689232	383.923962	0.826202	0
24	T	8	2	3	0.000000	384.773602	0.826532	1
25	T	8	4	1	0.692981	385.624214	0.825834	0
26	T	8	3	4	0.763308	386.473889	0.826262	0
27	T	8	2	3	0.000000	387.324384	0.825737	1
28	T	8	1	2	0.000000	388.174290	0.825801	1
29	T	8	3	4	0.589201	389.024034	0.826111	0
30	T	8	1	2	0.538500	389.874697	0.825321	0
31	T	8	2	3	0.000000	390.724681	0.825447	1
32	T	8	4	1	0.000000	391.575095	0.824974	1
33	T	8	3	4	0.000000	392.424898	0.825230	1
34	T	8	2	3	0.698372	393.274791	0.825382	1
35	T	8	1	2	0.455920	394.125275	0.824776	0
36	T	8	4	1	0.605847	394.975358	0.824760	0
37	T	8	2	3	0.819923	395.825297	0.824732	0
38	T	8	4	1	0.000000	396.675846	0.824217	1
39	T	8	1	2	0.775787	397.525411	0.824715	1
40	T	8	3	4	0.621055	398.376125	0.823956	0
41	T	8	1	2	0.498970	399.226211	0.823912	0
42	T	8	4	1	0.696988	400.076207	0.823890	0
43	T	8	3	4	0.807435	400.925759	0.824367	0
44	T	8	2	3	0.000000	401.776145	0.823882	1
45	T	8	4	1	0.000000	402.626121	0.823938	1
46	T	8	1	2	0.609301	403.459897	0.840136	1
47	T	8	2	3	0.000000	404.309863	0.840294	1
48	T	8	3	4	0.005180	405.160013	0.840094	0
49	T	8	1	2	0.000000	406.010596	0.839589	1
50	T	8	3	4	0.680423	406.860764	0.839274	1
51	T	8	2	3	0.590280	407.710906	0.839168	0
52	T	8	4	1	0.548715	408.560477	0.839569	0
53	T	8	1	2	0.506356	409.410841	0.839166	0
54	T	8	4	1	0.480437	410.260740	0.839339	0
55	T	8	3	4	0.509753	411.111440	0.838636	0
56	T	8	2	3	0.000000	411.961490	0.838588	1
57	T	8	3	4	0.521627	412.811543	0.838568	0
58	T	8	4	1	0.632308	413.660885	0.839244	0
59	T	8	1	2	0.413247	414.511946	0.838091	0
60	T	8	2	3	0.000000	415.361952	0.838203	1
61	T	8	1	2	0.000000	416.211595	0.838574	1
62	T	8	3	4	0.447444	417.061752	0.838316	0
63	T	8	2	3	0.469478	417.911716	0.838380	0
64	T	8	4	1	0.786788	418.762394	0.837750	0
65	T	8	2	3	0.632961	419.612233	0.837773	0
66	T	8	3	4	0.574341	420.462854	0.837262	0
67	T	8	1	2	0.509133	421.312060	0.838030	0
68	T	8	4	1	0.546145	422.163050	0.837114	0
69	T	8	1	2	0.504011	423.013179	0.836925	0
70	T	8	4	1	0.000000	423.862901	0.837226	1
71	T	8	3	4	0.739653	424.713541	0.836629	0
72	T	8	2	3	0.000000	425.563068	0.836934	1
1	R	9	4	4	0.726960	440.415200	0.834962	0
2	R	9	3	3	0.468586	441.265710	0.834425	0
3	R	9	2	2	0.402221	442.116066	0.834036	0
4	R	9	1	1	0.319992	442.966325	0.833820	0
5	R	9	3	3	0.421916	443.816369	0.833713	0
6	R	9	4	4	0.339902	444.666418	0.833586	0
7	R	9	1	1	0.386419	445.515901	0.834145	0
8	R	9	2	2	0.343903	446.366416	0.833743	0
9	R	9	1	1	0.413888	447.216432	0.833681	0
10	R	9	4	4	0.379407	448.066914	0.833249	0
11	R	9	3	3	0.449784	448.916539	0.833632	0
12	R	9	2	2	0.295511	449.766807	0.833310	0
13	R	9	3	3	0.000000	450.616763	0.833383	1
14	R	9	2	2	0.539695	451.466625	0.833561	0
15	R	9	1	1	0.440757	452.317566	0.832441	0
16	R	9	4	4	0.430752	453.167567	0.832536	0
17	R	9	2	2	0.349000	454.017286	0.832781	0
18	R	9	3	3	0.474233	454.868088	0.832021	0
19	R	9	1	1	0.352142	455.718176	0.831983	0
20	R	9	4	4	0.350218	456.568103	0.831963	0
21	R	9	3	3	0.420519	457.417800	0.832378	0
22	R	9	4	4	0.409702	458.268618	0.831488	0
23	R	9	1	1	0.423649	459.118673	0.831504	0
24	R	9	2	2	0.349891	459.968428	0.831699	0
