event	type	value	time
111	removal	3	61.677024
112	T	4	61.927073
113	removal	4	62.527170
0	key	2@	63284.168823
0	key	1!	63284.376757
114	T	2	62.777202
115	removal	2	63.377290
0	key	9(	63285.064743
116	T	4	63.627322
117	removal	4	64.210744
0	key	1!	63286.088750
118	T	1	64.460782
119	removal	1	65.060885
0	key	2@	63286.808751
120	T	2	65.310901
121	removal	2	65.911019
0	key	9(	63287.736741
122	T	3	66.161055
123	removal	3	66.761148
124	T	1	67.011191
0	key	1!	63288.952749
125	removal	1	67.611271
126	T	3	67.861317
0	key	0)	63289.992750
127	removal	3	68.461408
128	T	2	68.711450
129	removal	2	69.311551
0	key	1!	63291.072751
130	T	4	69.561587
131	removal	4	70.161674
0	key	0)	63291.872750
132	T	3	70.411713
133	removal	3	71.011780
0	key	9(	63292.680755
134	T	2	71.261865
0	key	2@	63293.448752
135	removal	2	71.861931
136	T	1	72.111956
0	key	1!	63294.328753
137	removal	1	72.712063
138	T	4	72.962106
0	key	0)	63295.128751
139	removal	4	73.562197
140	T	3	73.812227
141	removal	3	74.412320
0	key	9(	63296.152709
142	T	2	74.662357
143	removal	2	75.262467
0	key	2@	63296.992722
144	T	1	75.512487
0	key	1!	63297.600723
145	removal	1	76.112584
146	T	4	76.362623
147	removal	4	76.962734
148	T	3	77.212762
0	key	1!	63298.920765
149	removal	3	77.812864
150	T	1	78.062892
151	removal	1	78.662955
152	T	4	78.913023
153	removal	4	79.513093
154	T	2	79.763126
0	key	1!	63301.624737
155	removal	2	80.363230
0	key	2@	63302.176720
156	T	3	80.613264
0	key	9(	63302.408757
157	removal	3	81.213370
0	key	0)	63303.096751
158	T	2	81.463396
159	removal	2	82.063522
160	T	1	82.313522
0	key	1!	63304.304753
161	removal	1	82.913628
162	T	4	83.163677
0	key	0)	63305.224752
163	removal	4	83.763768
164	T	2	84.013798
165	removal	2	84.613872
0	key	2@	63306.416750
166	T	1	84.863935
167	removal	1	85.464009
0	key	9(	63307.288753
168	T	4	85.714055
169	removal	4	86.314130
170	T	3	86.564169
0	key	0)	63308.672751
171	removal	3	87.164257
172	T	4	87.414304
0	key	1!	63309.640750
173	removal	4	88.014390
174	T	2	88.264445
0	key	2@	63310.416751
175	removal	2	88.864522
176	T	3	89.114568
177	removal	3	89.714672
0	key	0)	63311.432751
178	T	1	89.964704
0	key	2@	63312.104751
179	removal	1	90.564804
180	T	3	90.814845
0	key	0)	63313.048720
181	removal	3	91.414938
182	T	2	91.664964
183	removal	2	92.265071
0	key	9(	63313.984753
184	T	4	92.515115
0	key	0)	63314.736759
185	removal	4	93.115181
186	T	1	93.365211
0	key	2@	63315.600726
187	removal	1	93.965314
188	T	3	94.215344
0	key	0)	63316.440723
189	removal	3	94.815465
190	T	2	95.065497
191	removal	2	95.665586
0	key	9(	63317.424708
192	T	1	95.915641
193	removal	1	96.515724
194	T	4	96.765760
0	key	2@	63318.712750
195	removal	4	97.365856
196	rest	+	97.615877
0	key	1!	63319.480760
197	cue	R	109.615708
198	R	4	111.615964
0	key	0)	63333.816757
199	removal	4	112.218117
200	R	1	112.468170
0	key	1!	63334.544753
201	removal	1	113.068221
202	R	3	113.318295
0	key	9(	63335.392751
203	removal	3	113.918392
204	R	2	114.168414
0	key	2@	63336.176749
205	removal	2	114.768497
206	R	1	115.018540
0	key	1!	63336.936751
207	removal	1	115.618616
208	R	4	115.868665
0	key	0)	63337.816750
209	removal	4	116.468751
210	R	2	116.718808
0	key	2@	63338.720756
211	removal	2	117.318886
212	R	3	117.568938
0	key	0)	63339.760769
213	removal	3	118.169026
214	R	1	118.419080
0	key	1!	63340.544765
215	removal	1	119.019171
216	R	2	119.269177
0	key	2@	63341.280751
217	removal	2	119.869296
218	R	4	120.119333
0	key	0)	63342.152750
219	removal	4	120.719437
220	R	3	120.969454
0	key	9(	63342.976751
221	removal	3	121.569537
222	R	4	121.819608
0	key	0)	63343.880753
223	removal	4	122.419691
224	R	3	122.669723
0	key	9(	63344.728751
225	removal	3	123.269827
226	R	1	123.519843
0	key	1!	63345.504752
227	removal	1	124.119944
228	R	2	124.369977
0	key	2@	63346.336752
229	removal	2	124.970062
230	R	1	125.220090
0	key	1!	63347.368755
231	removal	1	125.820213
232	R	2	126.070224
0	key	2@	63348.064697
233	removal	2	126.670316
234	R	4	126.920366
0	key	1!	63348.856750
235	removal	4	127.520465
0	key	0)	63349.312761
236	R	3	127.770484
0	key	9(	63349.936752
237	removal	3	128.370599
238	R	1	128.620606
0	key	1!	63350.688751
239	removal	1	129.220714
240	R	4	129.470759
0	key	0)	63351.536752
241	removal	4	130.070847
242	R	2	130.320907
0	key	2@	63352.392751
243	removal	2	130.920978
244	R	3	131.171020
0	key	9(	63353.352751
245	removal	3	131.771105
246	rest	+	132.021151
247	cue	S	144.020936
248	S	1	146.021240
0	key	1!	63368.160752
249	removal	1	146.623399
250	S	3	146.873427
0	key	9(	63369.032751
251	removal	3	147.473518
252	S	4	147.723563
0	key	0)	63369.792749
253	removal	4	148.323667
254	S	2	148.573680
0	key	2@	63370.752753
255	removal	2	149.173784
256	S	1	149.423808
0	key	1!	63371.432751
257	removal	1	150.023891
258	S	2	150.273923
0	key	2@	63372.296750
259	removal	2	150.874030
260	S	3	151.124060
261	removal	3	151.724164
0	key	9(	63373.432739
262	S	1	151.974200
0	key	1!	63374.000751
263	removal	1	152.574270
264	S	4	152.824322
0	key	0)	63374.888719
265	removal	4	153.424426
266	S	3	153.674469
0	key	9(	63375.824759
267	removal	3	154.274543
268	S	2	154.524577
0	key	2@	63376.600753
269	removal	2	155.124687
270	S	4	155.374714
0	key	0)	63377.432752
271	removal	4	155.974810
272	S	1	156.224838
0	key	1!	63378.248752
273	removal	1	156.824942
274	S	3	157.074986
0	key	9(	63379.144697
275	removal	3	157.675078
276	S	4	157.925106
0	key	0)	63379.968750
277	removal	4	158.525217
278	S	2	158.775254
0	key	2@	63380.896751
279	removal	2	159.375331
280	S	1	159.625375
0	key	1!	63381.584750
281	removal	1	160.225458
282	S	2	160.475489
0	key	2@	63382.488750
283	removal	2	161.075584
284	S	3	161.325619
0	key	9(	63383.288750
285	removal	3	161.925706
286	S	1	162.175748
0	key	1!	63384.216751
287	removal	1	162.775862
288	S	4	163.025894
0	key	0)	63385.056752
289	removal	4	163.625967
290	S	3	163.876011
0	key	9(	63385.936731
291	removal	3	164.476103
292	S	2	164.726141
0	key	2@	63386.896719
293	removal	2	165.326250
294	S	4	165.576300
0	key	0)	63387.680753
295	removal	4	166.176379
296	S	1	166.426414
0	key	1!	63388.584752
297	removal	1	167.026491
298	S	3	167.276540
0	key	9(	63389.464751
299	removal	3	167.876622
300	S	4	168.126651
0	key	0)	63390.256753
301	removal	4	168.726749
302	S	2	168.976812
0	key	2@	63391.016753
303	removal	2	169.576895
304	S	1	169.826922
0	key	1!	63391.792754
305	removal	1	170.427023
306	S	2	170.677071
0	key	2@	63392.720752
307	removal	2	171.277151
308	S	3	171.527184
0	key	9(	63393.456750
309	removal	3	172.110596
310	S	1	172.360635
0	key	1!	63394.376757
311	removal	1	172.960731
312	S	4	173.210777
0	key	0)	63395.320750
313	removal	4	173.810873
314	S	3	174.060893
0	key	9(	63396.224750
315	removal	3	174.660998
316	S	2	174.911027
0	key	2@	63396.920724
317	removal	2	175.511141
318	S	4	175.761163
0	key	0)	63397.776760
319	removal	4	176.361259
320	S	1	176.611291
0	key	1!	63398.576752
321	removal	1	177.211403
322	S	3	177.461440
0	key	9(	63399.472751
323	removal	3	178.061538
324	S	4	178.311564
0	key	0)	63400.344752
325	removal	4	178.911635
326	S	2	179.161710
0	key	1!	63401.144751
327	removal	2	179.761759
328	S	1	180.011796
0	key	1!	63402.240751
329	removal	1	180.611900
330	S	2	180.861935
0	key	2@	63402.904752
331	removal	2	181.462027
332	S	3	181.712057
333	removal	3	182.312168
334	S	1	182.562210
0	key	1!	63404.784702
335	removal	1	183.162280
336	S	4	183.412347
0	key	0)	63405.520719
337	removal	4	184.012434
338	S	3	184.262464
0	key	9(	63406.408753
339	removal	3	184.862560
340	S	2	185.112597
0	key	2@	63407.216752
341	removal	2	185.712695
342	S	4	185.962728
0	key	0)	63408.080753
343	removal	4	186.562810
344	S	1	186.812861
0	key	1!	63408.768753
345	removal	1	187.412940
346	S	3	187.662993
0	key	9(	63409.624749
347	removal	3	188.263062
348	S	4	188.513102
0	key	0)	63410.520755
349	removal	4	189.113221
350	S	2	189.363239
351	removal	2	189.963336
0	key	2@	63411.680751
352	S	1	190.213382
0	key	1!	63412.184768
353	removal	1	190.813474
354	S	2	191.063508
0	key	2@	63413.104747
355	removal	2	191.663603
356	S	3	191.913650
0	key	9(	63413.880739
357	removal	3	192.513748
358	S	1	192.763766
0	key	1!	63414.712720
359	removal	1	193.363870
360	S	4	193.613897
0	key	0)	63415.608754
361	removal	4	194.213975
362	S	3	194.464000
0	key	9(	63416.496755
363	removal	3	195.064105
364	S	2	195.314159
0	key	1!	63417.272752
365	removal	2	195.914256
366	S	4	196.164272
0	key	0)	63418.256751
367	removal	4	196.764374
368	S	1	197.014413
0	key	1!	63419.064718
369	removal	1	197.614516
370	S	3	197.864549
0	key	9(	63419.920751
371	removal	3	198.464642
372	S	4	198.714686
0	key	0)	63420.744753
373	removal	4	199.314780
374	S	2	199.564830
0	key	2@	63421.568752
375	removal	2	200.164911
376	S	1	200.414955
0	key	1!	63422.400752
377	removal	1	201.015021
378	S	2	201.265045
0	key	2@	63423.256752
379	removal	2	201.865151
380	S	3	202.115196
0	key	9(	63424.048751
381	removal	3	202.715287
382	S	1	202.965325
0	key	1!	63424.920753
383	removal	1	203.565402
384	S	4	203.815442
0	key	0)	63425.888750
385	removal	4	204.415555
386	S	3	204.665591
0	key	9(	63426.808781
387	removal	3	205.265686
388	S	2	205.515721
0	key	2@	63427.512751
389	removal	2	206.115828
390	S	4	206.365828
0	key	0)	63428.368749
391	removal	4	206.965934
392	rest	+	207.215973
393	cue	R	219.215779
394	R	1	221.216046
0	key	1!	63443.272760
395	removal	1	221.818198
396	R	4	222.068254
0	key	0)	63444.088774
397	removal	4	222.668332
398	R	2	222.918352
0	key	2@	63444.904752
399	removal	2	223.518484
400	R	3	223.768522
0	key	9(	63445.736718
401	removal	3	224.368571
402	R	2	224.618628
0	key	2@	63446.720752
403	removal	2	225.218745
404	R	3	225.468757
0	key	9(	63447.616751
405	removal	3	226.068858
406	R	1	226.318907
0	key	1!	63448.272754
407	removal	1	226.918995
408	R	4	227.169032
0	key	0)	63449.176753
409	removal	4	227.769119
410	R	3	228.019159
0	key	9(	63450.064753
411	removal	3	228.619260
412	R	4	228.869272
0	key	0)	63451.056752
413	removal	4	229.469391
414	R	2	229.719405
0	key	2@	63451.856754
415	removal	2	230.319513
416	R	1	230.569548
0	key	1!	63452.664752
417	removal	1	231.169630
418	R	2	231.419668
0	key	2@	63453.408752
419	removal	2	232.019774
420	R	1	232.269809
0	key	1!	63454.312753
421	removal	1	232.869930
422	R	3	233.119947
0	key	0)	63455.232752
423	removal	3	233.720032
424	R	4	233.970074
0	key	0)	63455.992752
425	removal	4	234.570154
426	R	2	234.820181
0	key	2@	63456.944753
427	removal	2	235.420304
428	R	1	235.670343
0	key	1!	63457.744752
429	removal	1	236.270431
430	R	3	236.520443
0	key	9(	63458.672754
431	removal	3	237.120532
432	R	4	237.370598
0	key	0)	63459.440751
433	removal	4	237.970685
434	R	2	238.220715
0	key	2@	63460.232753
435	removal	2	238.820815
436	R	3	239.070848
0	key	9(	63461.248759
437	removal	3	239.670942
438	R	1	239.920983
0	key	1!	63462.088752
439	removal	1	240.521074
440	R	4	240.771103
0	key	0)	63462.952749
441	removal	4	241.371215
442	rest	+	241.621223
443	cue	S	253.621017
444	S	2	255.621300
445	removal	2	256.223464
0	key	9(	63477.912974
0	key	2@	63477.945131
446	S	1	256.473526
447	removal	1	257.073601
0	key	1!	63478.721178
448	S	2	257.323638
0	key	2@	63479.537111
449	removal	2	257.923732
450	S	3	258.173763
0	key	9(	63480.329126
451	removal	3	258.773862
452	S	1	259.023906
0	key	1!	63481.057136
453	removal	1	259.624003
454	S	4	259.874007
0	key	0)	63481.889137
455	removal	4	260.474122
456	S	3	260.724157
0	key	9(	63482.777127
457	removal	3	261.324228
458	S	2	261.574273
0	key	2@	63483.625136
459	removal	2	262.174382
460	S	4	262.424425
0	key	0)	63484.465101
461	removal	4	263.024485
462	S	1	263.274554
0	key	1!	63485.281129
463	removal	1	263.874639
464	S	3	264.124662
0	key	9(	63486.113143
465	removal	3	264.724758
466	S	4	264.974803
0	key	0)	63487.001137
467	removal	4	265.574912
468	S	2	265.824940
0	key	2@	63487.817133
469	removal	2	266.425031
470	S	1	266.675061
0	key	1!	63488.617107
471	removal	1	267.275163
472	S	2	267.525196
0	key	2@	63489.553119
473	removal	2	268.125298
474	S	3	268.375317
0	key	9(	63490.353127
475	removal	3	268.975403
476	S	1	269.225455
0	key	1!	63491.209128
477	removal	1	269.825530
478	S	4	270.075582
0	key	0)	63492.105094
479	removal	4	270.675666
480	S	3	270.925713
0	key	9(	63492.897129
481	removal	3	271.525809
482	S	2	271.775851
0	key	2@	63493.737128
483	removal	2	272.375946
484	S	4	272.625996
0	key	0)	63494.593135
485	removal	4	273.226089
486	S	1	273.476119
0	key	1!	63495.441095
487	removal	1	274.076195
488	S	3	274.326237
0	key	9(	63496.433125
489	removal	3	274.926325
490	S	4	275.176365
0	key	0)	63497.217112
491	removal	4	275.776457
492	S	2	276.026502
0	key	2@	63498.081126
493	removal	2	276.626600
494	S	1	276.876619
0	key	1!	63498.929126
495	removal	1	277.476730
496	S	2	277.726768
0	key	2@	63499.793133
497	removal	2	278.326834
498	S	3	278.576873
0	key	9(	63500.633128
499	removal	3	279.176984
500	S	1	279.427018
0	key	1!	63501.561095
501	removal	1	280.010433
502	S	4	280.277160
0	key	0)	63502.281116
503	removal	4	280.860555
504	S	3	281.110601
505	removal	3	281.710697
0	key	9(	63503.369146
506	S	2	281.960735
0	key	2@	63504.089127
507	removal	2	282.560827
508	S	4	282.810865
0	key	0)	63504.929100
509	removal	4	283.410965
510	S	1	283.661003
0	key	1!	63505.681127
511	removal	1	284.261099
512	S	3	284.511160
0	key	9(	63506.689126
513	removal	3	285.111218
514	S	4	285.361267
0	key	0)	63507.441126
515	removal	4	285.961356
516	S	2	286.211407
0	key	2@	63508.249093
517	removal	2	286.811488
518	S	1	287.061525
0	key	1!	63509.065128
519	removal	1	287.661631
520	S	2	287.911641
0	key	2@	63509.985129
521	removal	2	288.511728
522	S	3	288.761759
0	key	9(	63510.801127
523	removal	3	289.361856
524	S	1	289.611904
0	key	2@	63511.617129
525	removal	1	290.211988
526	S	4	290.462054
0	key	0)	63512.545118
527	removal	4	291.062132
528	S	3	291.312169
529	removal	3	291.912270
0	key	0)	63513.649126
530	S	2	292.162308
0	key	1!	63514.337127
531	removal	2	292.762391
0	key	2@	63514.465127
532	S	4	293.012433
0	key	0)	63515.169098
533	removal	4	293.612531
534	S	1	293.862557
0	key	1!	63515.913122
535	removal	1	294.462637
536	S	3	294.712706
537	removal	3	295.312802
0	key	9(	63516.985129
538	S	4	295.562829
0	key	0)	63517.673126
539	removal	4	296.162907
540	S	2	296.412936
0	key	2@	63518.521128
541	removal	2	297.013026
542	S	1	297.263054
0	key	1!	63519.273124
543	removal	1	297.863166
544	S	2	298.113214
0	key	2@	63520.209124
545	removal	2	298.713311
546	S	3	298.963340
0	key	9(	63521.145126
547	removal	3	299.563429
548	S	1	299.813469
0	key	1!	63521.921129
549	removal	1	300.413576
550	S	4	300.663614
0	key	0)	63522.721129
551	removal	4	301.263685
552	S	3	301.513748
0	key	0)	63523.585111
553	removal	3	302.113841
554	S	2	302.363871
0	key	2@	63524.401129
555	removal	2	302.963939
556	S	4	303.213978
0	key	0)	63525.249128
557	removal	4	303.814081
558	S	1	304.064115
0	key	1!	63526.033127
559	removal	1	304.664203
560	S	3	304.914256
561	removal	3	305.514337
0	key	9(	63527.329127
562	S	4	305.764371
0	key	0)	63527.921122
563	removal	4	306.364470
564	S	2	306.614519
565	removal	2	307.214609
0	key	2@	63528.873167
566	S	1	307.464658
0	key	1!	63529.593135
567	removal	1	308.064738
568	S	2	308.314775
0	key	2@	63530.321125
569	removal	2	308.914868
570	S	3	309.164888
0	key	9(	63531.073127
571	removal	3	309.764973
572	S	1	310.015050
0	key	1!	63532.033126
573	removal	1	310.615113
574	S	4	310.865143
0	key	0)	63532.801094
575	removal	4	311.465250
576	S	3	311.715283
0	key	9(	63533.761129
577	removal	3	312.315392
578	S	2	312.565427
0	key	2@	63534.529103
579	removal	2	313.165530
580	S	4	313.415561
0	key	0)	63535.457128
581	removal	4	314.015655
582	S	1	314.265682
0	key	1!	63536.153100
583	removal	1	314.865752
584	S	3	315.115812
0	key	9(	63537.097124
585	removal	3	315.715896
586	S	4	315.965966
0	key	0)	63537.993127
587	removal	4	316.566014
588	rest	+	316.816060
589	cue	R	328.815874
590	R	2	330.816148
591	removal	2	331.418298
0	key	2@	63553.073269
592	R	1	331.668351
0	key	1!	63553.649128
593	removal	1	332.268437
594	R	4	332.518461
0	key	0)	63554.593115
595	removal	4	333.118575
596	R	3	333.368610
0	key	9(	63555.369124
597	removal	3	333.968697
598	R	2	334.218727
0	key	2@	63556.185126
599	removal	2	334.818830
600	R	1	335.068844
0	key	1!	63557.001126
601	removal	1	335.668957
602	R	4	335.918999
0	key	0)	63557.857129
603	removal	4	336.519077
604	R	3	336.769105
0	key	9(	63558.833129
605	removal	3	337.369227
606	R	4	337.619255
0	key	0)	63559.673132
607	removal	4	338.219351
608	R	1	338.469361
0	key	1!	63560.457128
609	removal	1	339.069452
610	R	2	339.319527
0	key	2@	63561.241127
611	removal	2	339.919601
612	R	3	340.169642
0	key	9(	63562.073123
613	removal	3	340.769736
614	R	1	341.019767
0	key	0)	63562.929125
615	removal	1	341.619859
0	key	1!	63563.345147
616	R	4	341.869903
0	key	0)	63563.857089
617	removal	4	342.469999
618	R	3	342.720031
0	key	9(	63564.689137
619	removal	3	343.320121
620	R	2	343.570177
0	key	1!	63565.441141
621	removal	2	344.170261
622	R	3	344.420286
623	removal	3	345.020382
0	key	0)	63566.673141
0	key	9(	63566.713140
624	R	2	345.270417
0	key	2@	63567.513125
625	removal	2	345.870524
626	R	4	346.120567
0	key	0)	63568.217130
627	removal	4	346.720649
628	R	1	346.970684
0	key	1!	63568.833097
629	removal	1	347.570760
630	R	2	347.820815
0	key	9(	63569.705120
631	removal	2	348.420923
632	R	1	348.670950
633	removal	1	349.271010
634	R	4	349.521070
0	key	1!	63571.209129
0	key	0)	63571.553126
635	removal	4	350.121148
636	R	3	350.371193
637	removal	3	350.971314
0	key	0)	63572.641144
638	rest	+	351.221347
0	key	9(	63572.921128
639	cue	T	363.221146
640	T	1	365.221378
641	removal	1	365.823557
0	key	2@	63587.521133
642	T	2	366.073620
0	key	9(	63588.233128
643	removal	2	366.673684
644	T	4	366.923724
0	key	0)	63588.953140
645	removal	4	367.523826
646	T	3	367.773868
647	removal	3	368.373952
0	key	9(	63590.017157
0	key	0)	63590.193126
648	T	1	368.623999
0	key	2@	63590.761126
649	removal	1	369.224092
650	T	3	369.474122
0	key	0)	63591.593130
651	removal	3	370.074219
652	T	2	370.324251
0	key	9(	63592.529095
653	removal	2	370.924333
654	T	4	371.174395
0	key	1!	63593.409127
655	removal	4	371.774469
656	T	3	372.024530
0	key	0)	63594.201128
657	removal	3	372.624590
658	T	2	372.874623
0	key	2@	63595.105128
659	removal	2	373.474734
660	T	1	373.724766
661	removal	1	374.324865
0	key	2@	63596.089138
662	T	4	374.574915
663	removal	4	375.175009
0	key	1!	63596.849104
664	T	2	375.425015
0	key	9(	63597.585140
665	removal	2	376.025128
666	T	1	376.275184
0	key	2@	63598.425127
667	removal	1	376.875239
668	T	3	377.125276
0	key	0)	63599.225126
669	removal	3	377.725371
670	T	4	377.975430
671	removal	4	378.575509
0	key	1!	63600.305102
672	T	1	378.825542
0	key	2@	63601.041126
673	removal	1	379.425629
674	T	2	379.675699
0	key	0)	63601.881127
675	removal	2	380.275754
676	T	4	380.525809
0	key	2@	63602.729128
677	removal	4	381.125909
678	T	3	381.375929
0	key	1!	63603.033164
679	removal	3	381.976019
0	key	0)	63603.681129
680	T	1	382.226077
0	key	2@	63604.393127
681	removal	1	382.826147
682	T	4	383.076215
683	removal	4	383.676282
0	key	1!	63605.369127
684	T	3	383.926318
0	key	0)	63606.121126
685	removal	3	384.526432
686	T	2	384.776457
687	removal	2	385.376540
0	key	9(	63607.097130
688	T	4	385.626588
689	removal	4	386.226691
0	key	1!	63607.977127
690	T	3	386.476711
691	removal	3	387.076815
0	key	2@	63608.881127
0	key	0)	63608.913138
692	T	2	387.326867
693	removal	2	387.926959
0	key	2@	63609.777128
694	T	1	388.176974
695	removal	1	388.760382
0	key	2@	63610.577128
696	T	3	389.027098
697	removal	3	389.610528
0	key	0)	63611.401125
698	T	1	389.860562
699	removal	1	390.460669
0	key	2@	63612.145127
700	T	2	390.710694
701	removal	2	391.310785
0	key	9(	63613.073127
702	T	4	391.560825
0	key	1!	63613.801123
703	removal	4	392.160924
704	T	3	392.410954
705	removal	3	393.011058
0	key	0)	63614.665101
706	T	2	393.261084
0	key	2@	63615.513127
707	removal	2	393.861176
708	T	1	394.111238
709	removal	1	394.711330
710	T	4	394.961364
0	key	2@	63616.897129
711	removal	4	395.561435
0	key	0)	63617.321121
712	T	2	395.811500
713	removal	2	396.411561
0	key	2@	63618.177128
714	T	4	396.661593
715	removal	4	397.261705
716	T	1	397.511727
717	removal	1	398.111830
0	key	2@	63619.849098
718	T	3	398.361859
0	key	0)	63620.593127
719	removal	3	398.961961
720	T	1	399.212004
721	removal	1	399.812096
0	key	2@	63621.593128
722	T	4	400.062131
723	removal	4	400.662218
0	key	1!	63622.401128
724	T	3	400.912255
725	removal	3	401.512375
0	key	0)	63623.281124
726	T	2	401.762397
727	removal	2	402.362473
0	key	9(	63624.129128
728	T	4	402.612533
729	removal	4	403.212594
730	T	1	403.462666
0	key	1!	63625.129121
731	removal	1	404.062734
0	key	2@	63625.889127
732	T	2	404.312773
733	removal	2	404.912865
0	key	9(	63626.705125
734	T	3	405.162912
735	removal	3	405.762988
0	key	0)	63627.569094
736	T	1	406.013037
737	removal	1	406.613127
0	key	2@	63628.281108
738	T	3	406.863177
0	key	1!	63629.049129
739	removal	3	407.463273
740	T	2	407.713310
0	key	2@	63629.769124
741	removal	2	408.313394
742	T	4	408.563434
0	key	0)	63630.561118
743	removal	4	409.163540
744	T	1	409.413584
0	key	1!	63631.353128
745	removal	1	410.013634
746	T	4	410.263705
0	key	0)	63632.377132
747	removal	4	410.863767
748	T	3	411.113803
0	key	2@	63633.121128
749	removal	3	411.713900
750	T	2	411.963955
751	removal	2	412.564036
0	key	9(	63634.337118
752	T	3	412.814078
753	removal	3	413.414176
754	T	4	413.664226
0	key	9(	63635.353130
755	removal	4	414.264306
0	key	0)	63636.041128
756	T	1	414.514340
757	removal	1	415.114417
758	T	2	415.364473
0	key	2@	63637.473129
759	removal	2	415.964566
760	T	1	416.214604
0	key	9(	63638.201100
761	removal	1	416.814715
762	T	3	417.064743
763	removal	3	417.664817
764	T	2	417.914878
0	key	9(	63639.577164
0	key	0)	63639.833124
765	removal	2	418.514935
0	key	2@	63640.393130
766	T	4	418.764970
767	removal	4	419.365074
0	key	1!	63641.217127
768	T	2	419.615121
769	removal	2	420.215209
0	key	9(	63641.897140
770	T	3	420.465263
771	removal	3	421.065316
0	key	0)	63642.737138
772	T	1	421.315383
773	removal	1	421.915469
0	key	2@	63643.577222
774	T	4	422.165523
0	key	1!	63644.353108
775	removal	4	422.765605
776	T	1	423.015646
0	key	2@	63645.249124
777	removal	1	423.615725
778	T	4	423.865781
