event	type	value	time
532	S	4	293.026593
0	key	0)	60998.267623
533	removal	4	293.626548
534	S	1	293.876497
0	key	1!	60999.075622
535	removal	1	294.476030
536	S	3	294.726871
0	key	9(	61000.067613
537	removal	3	295.310071
538	S	4	295.559748
0	key	0)	61000.899621
539	removal	4	296.160434
540	S	2	296.410124
0	key	2@	61001.635618
541	removal	2	297.009573
542	S	1	297.259950
0	key	1!	61002.483620
543	removal	1	297.860332
544	S	2	298.110522
0	key	2@	61003.451622
545	removal	2	298.710101
546	S	3	298.960664
0	key	9(	61004.131618
547	removal	3	299.560638
548	S	1	299.810897
0	key	1!	61005.115622
549	removal	1	300.411036
550	S	4	300.661030
0	key	0)	61005.843566
551	removal	4	301.261023
552	S	3	301.511151
0	key	9(	61006.739625
553	removal	3	302.110968
554	S	2	302.361316
0	key	2@	61007.555623
555	removal	2	302.961293
556	S	4	303.210979
0	key	0)	61008.355590
557	removal	4	303.811272
558	S	1	304.061547
0	key	1!	61009.211627
559	removal	1	304.661757
560	S	3	304.910815
0	key	9(	61010.155622
561	removal	3	305.511088
562	S	4	305.761909
0	key	0)	61011.075586
563	removal	4	306.361485
564	S	2	306.611541
0	key	2@	61011.931622
565	removal	2	307.211980
566	S	1	307.462071
0	key	1!	61012.651626
567	removal	1	308.062096
568	S	2	308.312244
0	key	2@	61013.539614
569	removal	2	308.911689
570	S	3	309.162100
0	key	9(	61014.411623
571	removal	3	309.761980
572	S	1	310.012323
0	key	1!	61015.323610
573	removal	1	310.612389
574	S	4	310.862656
0	key	0)	61016.067621
575	removal	4	311.462815
576	S	3	311.712509
0	key	9(	61016.907622
577	removal	3	312.312682
578	S	2	312.562169
0	key	2@	61017.731624
579	removal	2	313.162372
580	S	4	313.412571
0	key	0)	61018.611596
581	removal	4	314.013153
582	S	1	314.263086
0	key	1!	61019.411625
583	removal	1	314.863218
584	S	3	315.112784
0	key	9(	61020.315622
585	removal	3	315.712824
586	S	4	315.963095
0	key	0)	61021.155608
587	removal	4	316.563187
588	rest	+	316.813567
589	cue	R	328.815470
590	R	2	330.815434
0	key	2@	61036.276965
591	removal	2	331.415581
592	R	1	331.665593
0	key	1!	61037.021127
593	removal	1	332.265481
0	key	1!	61037.277125
594	R	4	332.515934
0	key	0)	61037.837126
595	removal	4	333.115920
596	R	3	333.365542
0	key	9(	61038.557113
597	removal	3	333.965848
598	R	2	334.216282
0	key	2@	61039.445122
599	removal	2	334.815979
600	R	1	335.066017
0	key	1!	61040.325122
601	removal	1	335.666519
602	R	4	335.916162
0	key	0)	61041.173124
603	removal	4	336.515840
604	R	3	336.766504
0	key	9(	61041.989158
605	removal	3	337.365856
606	R	4	337.616841
0	key	0)	61042.933112
607	removal	4	338.216631
608	R	1	338.466728
0	key	1!	61043.837122
609	removal	1	339.066709
610	R	2	339.317043
0	key	2@	61044.645125
611	removal	2	339.917185
612	R	3	340.166888
0	key	9(	61045.397093
613	removal	3	340.767207
614	R	1	341.017341
0	key	1!	61046.317129
615	removal	1	341.616855
616	R	4	341.867483
0	key	9(	61047.141118
617	removal	4	342.467329
618	R	3	342.716828
0	key	9(	61047.965125
619	removal	3	343.317628
620	R	2	343.567379
0	key	2@	61048.925127
621	removal	2	344.167287
622	R	3	344.417648
0	key	9(	61049.853122
623	removal	3	345.017940
624	R	2	345.267617
0	key	2@	61050.709123
625	removal	2	345.867943
626	R	4	346.117608
0	key	0)	61051.333089
627	removal	4	346.717618
628	R	1	346.968227
0	key	1!	61052.189123
629	removal	1	347.567636
630	R	2	347.818274
0	key	2@	61053.149122
631	removal	2	348.418232
632	R	1	348.667754
0	key	1!	61054.021122
633	removal	1	349.267602
634	R	4	349.518223
0	key	0)	61054.845123
635	removal	4	350.118408
636	R	3	350.368601
0	key	9(	61055.589124
637	removal	3	350.968353
638	rest	+	351.218786
639	cue	T	363.220189
640	T	1	365.221089
641	removal	1	365.820777
0	key	0)	61070.842091
642	T	2	366.070352
643	removal	2	366.670753
0	key	2@	61071.642250
644	T	4	366.921227
0	key	9(	61072.002227
0	key	1!	61072.394240
645	removal	4	367.521179
646	T	3	367.771293
647	removal	3	368.371124
0	key	0)	61073.274309
648	T	1	368.621256
649	removal	1	369.221574
0	key	2@	61074.202249
650	T	3	369.471436
0	key	0)	61074.874245
651	removal	3	370.071518
652	T	2	370.321414
653	removal	2	370.921773
0	key	9(	61075.834250
654	T	4	371.171511
655	removal	4	371.771513
0	key	1!	61076.722249
656	T	3	372.022110
0	key	0)	61077.450247
657	removal	3	372.622098
658	T	2	372.872135
0	key	9(	61078.354247
659	removal	2	373.471406
660	T	1	373.722385
661	removal	1	374.322383
0	key	2@	61079.306250
662	T	4	374.571975
663	removal	4	375.171567
0	key	1!	61080.242217
664	T	2	375.422592
0	key	9(	61080.914240
665	removal	2	376.022422
666	T	1	376.272064
667	removal	1	376.872436
0	key	2@	61081.858249
668	T	3	377.122717
0	key	0)	61082.594247
669	removal	3	377.722890
670	T	4	377.972614
0	key	1!	61083.434248
671	removal	4	378.572354
672	T	1	378.822654
0	key	2@	61084.258251
673	removal	1	379.422959
674	T	2	379.672323
0	key	9(	61085.146246
675	removal	2	380.273206
676	T	4	380.523398
677	removal	4	381.123305
0	key	1!	61086.042242
678	T	3	381.373451
679	removal	3	381.973377
0	key	0)	61086.914250
680	T	1	382.223154
681	removal	1	382.823355
0	key	2@	61087.786250
682	T	4	383.073800
683	removal	4	383.673905
0	key	1!	61088.706249
684	T	3	383.923962
685	removal	3	384.523694
0	key	0)	61089.530247
686	T	2	384.773602
0	key	2@	61090.162248
687	removal	2	385.373281
688	T	4	385.624214
689	removal	4	386.224195
0	key	1!	61091.234248
690	T	3	386.473889
691	removal	3	387.074036
0	key	0)	61092.154251
692	T	2	387.324384
0	key	2@	61092.722211
693	removal	2	387.924263
694	T	1	388.174290
0	key	1!	61093.618248
695	removal	1	388.774658
696	T	3	389.024034
697	removal	3	389.624191
0	key	0)	61094.530288
698	T	1	389.874697
0	key	2@	61095.330251
699	removal	1	390.474897
700	T	2	390.724681
701	removal	2	391.324663
702	T	4	391.575095
0	key	2@	61096.474413
0	key	9(	61096.538252
703	removal	4	392.175145
704	T	3	392.424898
0	key	1!	61097.346278
705	removal	3	393.025191
706	T	2	393.274791
0	key	0)	61098.426251
707	removal	2	393.874963
0	key	9(	61098.890217
708	T	1	394.125275
0	key	2@	61099.498249
709	removal	1	394.725099
710	T	4	394.975358
711	removal	4	395.575288
0	key	1!	61100.498259
712	T	2	395.825297
713	removal	2	396.425815
0	key	9(	61101.562274
714	T	4	396.675846
715	removal	4	397.275940
716	T	1	397.525411
0	key	1!	61102.586243
717	removal	1	398.125980
0	key	2@	61103.218251
718	T	3	398.376125
719	removal	3	398.975902
0	key	0)	61103.914233
720	T	1	399.226211
0	key	2@	61104.642235
721	removal	1	399.826134
722	T	4	400.076207
723	removal	4	400.676087
0	key	1!	61105.690249
724	T	3	400.925759
725	removal	3	401.509819
0	key	0)	61106.650248
726	T	2	401.776145
727	removal	2	402.359352
0	key	2@	61107.378217
728	T	4	402.626121
729	removal	4	403.210124
730	T	1	403.459897
0	key	1!	61108.426254
731	removal	1	404.060198
0	key	2@	61108.986252
732	T	2	404.309863
733	removal	2	404.910273
734	T	3	405.160013
0	key	0)	61110.082247
735	removal	3	405.760338
736	T	1	406.010596
0	key	1!	61111.098262
737	removal	1	406.610202
738	T	3	406.860764
0	key	2@	61111.874247
739	removal	3	407.460795
0	key	0)	61112.458241
740	T	2	407.710906
741	removal	2	408.310599
0	key	9(	61113.218240
742	T	4	408.560477
0	key	1!	61114.026246
743	removal	4	409.160927
744	T	1	409.410841
0	key	2@	61114.834251
745	removal	1	410.010261
746	T	4	410.260740
0	key	1!	61115.658230
747	removal	4	410.860761
748	T	3	411.111440
0	key	0)	61116.538247
749	removal	3	411.711327
750	T	2	411.961490
0	key	2@	61117.258218
751	removal	2	412.561492
752	T	3	412.811543
0	key	0)	61118.250223
753	removal	3	413.411475
754	T	4	413.660885
755	removal	4	414.261876
0	key	1!	61119.210247
756	T	1	414.511946
0	key	2@	61119.842247
757	removal	1	415.111940
758	T	2	415.361952
0	key	2@	61120.706239
759	removal	2	415.962058
760	T	1	416.211595
761	removal	1	416.811879
762	T	3	417.061752
0	key	0)	61122.426249
763	removal	3	417.661680
764	T	2	417.911716
0	key	9(	61123.298248
765	removal	2	418.512057
766	T	4	418.762394
767	removal	4	419.362633
0	key	1!	61124.466236
768	T	2	419.612233
769	removal	2	420.212484
0	key	9(	61125.162248
770	T	3	420.462854
0	key	0)	61125.954248
771	removal	3	421.062623
772	T	1	421.312060
0	key	2@	61126.738246
773	removal	1	421.912238
774	T	4	422.163050
0	key	1!	61127.626248
775	removal	4	422.762496
776	T	1	423.013179
0	key	2@	61128.434244
777	removal	1	423.613246
778	T	4	423.862901
0	key	0)	61129.314255
779	removal	4	424.463360
780	T	3	424.713541
781	removal	3	425.313495
0	key	0)	61130.370248
