event	type	value	time
134	T	2	71.265972
135	removal	2	71.865963
0	key	2@	59523.016824
136	T	1	72.116368
0	key	9(	59523.208858
137	removal	1	72.715738
0	key	2@	59523.776861
138	T	4	72.965912
139	removal	4	73.566402
0	key	1!	59524.760864
140	T	3	73.816640
141	removal	3	74.416714
0	key	0)	59525.408870
142	T	2	74.666248
143	removal	2	75.266905
0	key	9(	59526.272867
144	T	1	75.516779
145	removal	1	76.116949
0	key	2@	59527.160860
146	T	4	76.366965
147	removal	4	76.966873
0	key	1!	59528.080859
148	T	3	77.217085
0	key	0)	59528.800830
149	removal	3	77.817052
150	T	1	78.067106
151	removal	1	78.667208
0	key	2@	59529.680854
152	T	4	78.916879
153	removal	4	79.517037
0	key	1!	59530.736859
154	T	2	79.767498
155	removal	2	80.367294
0	key	9(	59531.560859
156	T	3	80.616887
0	key	0)	59532.136860
157	removal	3	81.217333
158	T	2	81.467737
159	removal	2	82.067776
0	key	9(	59533.120859
160	T	1	82.317341
161	removal	1	82.917625
0	key	2@	59533.936858
162	T	4	83.167206
163	removal	4	83.768108
0	key	1!	59534.968834
164	T	2	84.018150
165	removal	2	84.618336
0	key	9(	59535.704858
166	T	1	84.867727
167	removal	1	85.467906
168	T	4	85.718162
0	key	2@	59536.736888
169	removal	4	86.317908
0	key	1!	59537.464857
170	T	3	86.568438
171	removal	3	87.168313
0	key	0)	59538.168953
172	T	4	87.418647
173	removal	4	88.018495
0	key	1!	59539.160859
174	T	2	88.268573
175	removal	2	88.868390
0	key	9(	59539.904845
176	T	3	89.118835
0	key	0)	59540.664865
177	removal	3	89.719075
178	T	1	89.968989
0	key	2@	59541.464859
179	removal	1	90.569178
180	T	3	90.818935
0	key	0)	59542.296860
181	removal	3	91.419064
182	T	2	91.668957
0	key	9(	59543.208858
183	removal	2	92.269202
184	T	4	92.519310
185	removal	4	93.119289
0	key	1!	59544.136868
186	T	1	93.369138
0	key	2@	59544.904865
187	removal	1	93.969682
188	T	3	94.218923
0	key	0)	59545.712835
189	removal	3	94.819341
190	T	2	95.069608
0	key	9(	59546.592859
191	removal	2	95.669814
192	T	1	95.919929
0	key	2@	59547.472834
193	removal	1	96.519827
194	T	4	96.769564
195	removal	4	97.370049
0	key	1!	59548.360994
196	rest	+	97.619883
197	cue	R	109.622031
198	R	4	111.622425
199	removal	4	112.222020
0	key	0)	59563.280864
200	R	1	112.472246
0	key	1!	59563.992858
201	removal	1	113.072522
202	R	3	113.322657
0	key	9(	59564.808861
203	removal	3	113.922560
204	R	2	114.172546
0	key	2@	59565.680859
205	removal	2	114.772547
206	R	1	115.022525
0	key	1!	59566.592859
207	removal	1	115.622588
208	R	4	115.872411
0	key	0)	59567.352861
209	removal	4	116.472261
210	R	2	116.723176
0	key	2@	59568.200859
211	removal	2	117.322797
212	R	3	117.573266
0	key	9(	59568.920859
213	removal	3	118.172609
214	R	1	118.423347
0	key	1!	59569.856862
215	removal	1	119.023384
216	R	2	119.273373
0	key	2@	59570.664859
217	removal	2	119.873250
218	R	4	120.123358
0	key	0)	59571.488847
219	removal	4	120.723503
220	R	3	120.973075
221	removal	3	121.573396
222	R	4	121.823807
0	key	9(	59572.848833
0	key	0)	59573.248858
223	removal	4	122.423948
224	R	3	122.673545
0	key	9(	59574.224859
225	removal	3	123.273776
226	R	1	123.524144
0	key	1!	59574.976861
227	removal	1	124.123379
228	R	2	124.374026
0	key	2@	59575.760858
229	removal	2	124.974154
230	R	1	125.223824
0	key	1!	59576.720860
231	removal	1	125.824426
232	R	2	126.074668
0	key	2@	59577.432891
233	removal	2	126.674766
234	R	4	126.924645
0	key	0)	59578.320859
235	removal	4	127.524788
236	R	3	127.774531
237	removal	3	128.374568
0	key	9(	59579.384858
238	R	1	128.625026
0	key	1!	59580.056859
239	removal	1	129.224353
240	R	4	129.474818
0	key	0)	59580.920827
241	removal	4	130.075114
242	R	2	130.325076
0	key	2@	59581.824860
243	removal	2	130.925092
244	R	3	131.175024
0	key	9(	59582.592833
245	removal	3	131.774574
246	rest	+	132.024624
247	cue	S	144.010441
248	S	1	146.010977
0	key	1!	59597.504892
249	removal	1	146.610727
250	S	3	146.860665
0	key	9(	59598.312858
251	removal	3	147.460645
252	S	4	147.711084
0	key	0)	59599.088859
253	removal	4	148.311412
254	S	2	148.560978
0	key	2@	59599.960858
255	removal	2	149.160844
256	S	1	149.411558
0	key	1!	59600.792859
257	removal	1	150.011108
258	S	2	150.261091
0	key	2@	59601.648859
259	removal	2	150.861382
260	S	3	151.111366
0	key	9(	59602.464859
261	removal	3	151.711769
262	S	1	151.961448
0	key	1!	59603.360837
263	removal	1	152.561810
264	S	4	152.811481
0	key	0)	59604.272860
265	removal	4	153.412102
266	S	3	153.661852
0	key	9(	59605.176866
267	removal	3	154.261939
268	S	2	154.511988
0	key	2@	59606.032860
269	removal	2	155.111696
270	S	4	155.361960
0	key	0)	59606.784860
271	removal	4	155.962166
272	S	1	156.212247
0	key	1!	59607.624858
273	removal	1	156.812481
274	S	3	157.062179
0	key	9(	59608.576858
275	removal	3	157.662580
276	S	4	157.912880
0	key	0)	59609.280859
277	removal	4	158.512659
278	S	2	158.762699
0	key	2@	59610.200845
279	removal	2	159.363022
280	S	1	159.612566
0	key	1!	59610.992861
281	removal	1	160.213073
282	S	2	160.462686
0	key	2@	59611.824828
283	removal	2	161.062456
284	S	3	161.312739
0	key	9(	59612.752859
285	removal	3	161.913084
286	S	1	162.163405
0	key	1!	59613.696858
287	removal	1	162.763351
288	S	4	163.013665
0	key	0)	59614.416830
289	removal	4	163.613290
290	S	3	163.863392
0	key	9(	59615.272861
291	removal	3	164.463802
292	S	2	164.713869
0	key	2@	59616.216858
293	removal	2	165.313620
294	S	4	165.563915
0	key	0)	59617.000834
295	removal	4	166.164091
296	S	1	166.413755
0	key	1!	59617.824860
297	removal	1	167.013431
298	S	3	167.264044
0	key	9(	59618.680861
299	removal	3	167.864050
300	S	4	168.114348
0	key	0)	59619.512863
301	removal	4	168.714054
302	S	2	168.964050
0	key	2@	59620.456859
303	removal	2	169.563986
304	S	1	169.814649
0	key	1!	59621.152852
305	removal	1	170.414789
306	S	2	170.664831
0	key	2@	59622.104858
307	removal	2	171.264598
308	S	3	171.514743
0	key	9(	59622.872859
309	removal	3	172.114954
310	S	1	172.364623
0	key	1!	59623.728860
311	removal	1	172.964907
312	S	4	173.215220
0	key	0)	59624.560857
313	removal	4	173.815054
314	S	3	174.064561
0	key	9(	59625.496859
315	removal	3	174.664962
316	S	2	174.915090
0	key	2@	59626.448859
317	removal	2	175.515489
318	S	4	175.765453
0	key	0)	59627.168859
319	removal	4	176.365249
320	S	1	176.615030
0	key	1!	59628.016859
321	removal	1	177.214925
322	S	3	177.465786
0	key	9(	59628.968857
323	removal	3	178.065923
324	S	4	178.316037
0	key	0)	59629.664862
325	removal	4	178.916160
326	S	2	179.165784
0	key	9(	59630.576864
327	removal	2	179.766124
328	S	1	180.016186
0	key	1!	59631.512861
329	removal	1	180.616043
330	S	2	180.866092
0	key	2@	59632.208861
331	removal	2	181.466509
332	S	3	181.715972
0	key	9(	59633.064829
333	removal	3	182.316617
334	S	1	182.566429
0	key	1!	59634.016848
335	removal	1	183.166718
336	S	4	183.416032
0	key	0)	59634.840859
337	removal	4	184.016873
338	S	3	184.266669
0	key	9(	59635.672846
339	removal	3	184.866701
340	S	2	185.116713
0	key	2@	59636.568858
341	removal	2	185.717116
342	S	4	185.966737
0	key	0)	59637.384861
343	removal	4	186.567209
344	S	1	186.816943
0	key	1!	59638.200859
345	removal	1	187.416617
346	S	3	187.667004
0	key	9(	59639.144859
347	removal	3	188.267235
348	S	4	188.517538
0	key	0)	59639.848825
349	removal	4	189.116964
350	S	2	189.367392
0	key	2@	59640.712833
351	removal	2	189.967540
352	S	1	190.217534
0	key	1!	59641.576831
353	removal	1	190.817558
354	S	2	191.067856
0	key	2@	59642.480829
355	removal	2	191.667530
356	S	3	191.918069
0	key	9(	59643.288858
357	removal	3	192.517851
358	S	1	192.767751
0	key	1!	59644.160860
359	removal	1	193.368232
360	S	4	193.617860
0	key	0)	59644.984858
361	removal	4	194.218443
362	S	3	194.467791
363	removal	3	195.068611
0	key	9(	59646.080859
364	S	2	195.317952
0	key	2@	59646.792860
365	removal	2	195.918541
366	S	4	196.168799
0	key	0)	59647.544859
367	removal	4	196.768868
368	S	1	197.018439
0	key	1!	59648.360860
369	removal	1	197.618114
370	S	3	197.868616
0	key	9(	59649.400859
371	removal	3	198.469080
372	S	4	198.719064
0	key	0)	59650.056859
373	removal	4	199.319216
374	S	2	199.568649
0	key	2@	59651.016860
375	removal	2	200.169177
376	S	1	200.419288
0	key	1!	59651.728861
377	removal	1	201.019024
378	S	2	201.268965
0	key	2@	59652.624860
379	removal	2	201.869525
380	S	3	202.119183
0	key	9(	59653.440859
381	removal	3	202.719344
382	S	1	202.969662
0	key	1!	59654.360861
383	removal	1	203.569460
384	S	4	203.819943
0	key	0)	59655.168856
385	removal	4	204.419760
386	S	3	204.669420
0	key	9(	59656.080861
387	removal	3	205.270117
388	S	2	205.520173
0	key	2@	59657.072859
389	removal	2	206.119536
390	S	4	206.369965
0	key	0)	59657.800859
391	removal	4	206.970188
392	rest	+	207.220177
393	cue	R	219.221748
394	R	1	221.222543
0	key	1!	59672.696839
395	removal	1	221.822222
396	R	4	222.072408
0	key	0)	59673.472861
397	removal	4	222.672634
398	R	2	222.922751
0	key	2@	59674.304827
399	removal	2	223.522907
400	R	3	223.772791
0	key	9(	59675.136852
401	removal	3	224.373044
402	R	2	224.622661
403	removal	2	225.223008
0	key	2@	59676.224987
404	R	3	225.472426
0	key	9(	59676.880860
405	removal	3	226.073359
406	R	1	226.323399
0	key	1!	59677.656863
407	removal	1	226.922670
408	R	4	227.173280
0	key	0)	59678.504859
409	removal	4	227.772694
410	R	3	228.023435
0	key	9(	59679.368861
411	removal	3	228.623729
412	R	4	228.873550
0	key	0)	59680.264844
413	removal	4	229.473232
414	R	2	229.723932
0	key	2@	59681.256861
415	removal	2	230.323982
416	R	1	230.573788
0	key	1!	59681.944836
417	removal	1	231.173499
418	R	2	231.423803
0	key	2@	59682.792832
419	removal	2	232.023468
420	R	1	232.274325
0	key	1!	59683.664859
421	removal	1	232.874373
422	R	3	233.124457
0	key	9(	59684.488859
423	removal	3	233.724565
424	R	4	233.973852
0	key	0)	59685.272859
425	removal	4	234.574598
426	R	2	234.824020
0	key	2@	59686.312861
427	removal	2	235.424775
428	R	1	235.674858
0	key	1!	59686.984856
429	removal	1	236.274945
430	R	3	236.524916
0	key	9(	59687.880864
431	removal	3	237.124451
432	R	4	237.374325
0	key	0)	59688.688839
433	removal	4	237.975058
434	R	2	238.225158
435	removal	2	238.825269
0	key	2@	59689.816984
436	R	3	239.075371
0	key	9(	59690.584860
437	removal	3	239.675210
438	R	1	239.925150
0	key	1!	59691.272833
439	removal	1	240.525626
440	R	4	240.775581
0	key	0)	59692.152858
441	removal	4	241.375601
442	rest	+	241.625687
443	cue	S	253.610681
444	S	2	255.610869
0	key	2@	59707.184860
445	removal	2	256.211082
446	S	1	256.460888
0	key	1!	59707.864857
447	removal	1	257.061476
448	S	2	257.311512
0	key	2@	59708.592860
449	removal	2	257.911434
450	S	3	258.161702
0	key	9(	59709.472858
451	removal	3	258.761568
452	S	1	259.011687
0	key	1!	59710.360845
453	removal	1	259.611757
454	S	4	259.861149
0	key	0)	59711.192862
455	removal	4	260.461836
456	S	3	260.711961
0	key	9(	59712.064859
457	removal	3	261.311876
458	S	2	261.561950
0	key	2@	59712.904860
459	removal	2	262.161894
460	S	4	262.411339
0	key	0)	59713.768861
461	removal	4	263.011982
462	S	1	263.262268
0	key	2@	59714.624834
0	key	1!	59714.696858
463	removal	1	263.862059
464	S	3	264.112018
0	key	9(	59715.480860
465	removal	3	264.712183
466	S	4	264.962332
0	key	0)	59716.264859
467	removal	4	265.561867
468	S	2	265.812597
0	key	2@	59717.152859
469	removal	2	266.412835
470	S	1	266.662244
0	key	1!	59718.008832
471	removal	1	267.262740
472	S	2	267.512691
0	key	2@	59718.912847
473	removal	2	268.112317
474	S	3	268.362890
0	key	9(	59719.664857
475	removal	3	268.962679
476	S	1	269.213347
0	key	1!	59720.656859
477	removal	1	269.812961
478	S	4	270.063298
0	key	0)	59721.384860
479	removal	4	270.663309
480	S	3	270.913443
0	key	9(	59722.264860
481	removal	3	271.513138
482	S	2	271.763588
0	key	2@	59723.192862
483	removal	2	272.363613
484	S	4	272.613084
0	key	0)	59724.024858
485	removal	4	273.213528
486	S	1	273.463764
0	key	1!	59724.776863
487	removal	1	274.063501
488	S	3	274.314070
0	key	0)	59725.840859
489	removal	3	274.914187
490	S	4	275.163630
0	key	9(	59726.216861
0	key	0)	59726.664826
491	removal	4	275.764251
492	S	2	276.014389
0	key	2@	59727.496860
493	removal	2	276.613955
494	S	1	276.864053
0	key	1!	59728.208859
495	removal	1	277.464077
496	S	2	277.714302
0	key	2@	59729.096831
497	removal	2	278.314292
498	S	3	278.564377
0	key	9(	59729.880868
499	removal	3	279.164203
500	S	1	279.414769
0	key	1!	59730.904831
501	removal	1	280.014972
502	S	4	280.264584
0	key	0)	59731.600859
503	removal	4	280.864577
504	S	3	281.114744
0	key	9(	59732.536860
505	removal	3	281.714898
506	S	2	281.965255
0	key	2@	59733.368860
507	removal	2	282.564873
508	S	4	282.815282
0	key	0)	59734.176860
509	removal	4	283.414693
510	S	1	283.665437
0	key	1!	59735.000857
511	removal	1	284.265653
512	S	3	284.515520
0	key	9(	59735.880861
513	removal	3	285.115277
514	S	4	285.365394
0	key	0)	59736.664861
515	removal	4	285.965844
516	S	2	286.215663
0	key	2@	59737.584829
517	removal	2	286.815475
518	S	1	287.065980
0	key	1!	59738.440861
519	removal	1	287.665861
520	S	2	287.915587
0	key	2@	59739.424859
521	removal	2	288.516277
522	S	3	288.766158
0	key	9(	59740.104861
523	removal	3	289.366073
524	S	1	289.616073
0	key	1!	59741.032869
525	removal	1	290.216082
526	S	4	290.466424
0	key	0)	59741.816861
527	removal	4	291.066357
528	S	3	291.316064
0	key	9(	59742.720859
529	removal	3	291.916297
530	S	2	292.166553
0	key	2@	59743.496860
531	removal	2	292.766693
532	S	4	293.016100
0	key	0)	59744.448861
533	removal	4	293.617050
534	S	1	293.866337
0	key	1!	59745.256849
535	removal	1	294.467167
536	S	3	294.716915
0	key	9(	59746.152858
537	removal	3	295.316814
538	S	4	295.567049
0	key	0)	59746.880859
539	removal	4	296.167072
540	S	2	296.417372
0	key	2@	59747.776833
541	removal	2	297.017542
542	S	1	297.267558
0	key	1!	59748.608850
543	removal	1	297.867463
544	S	2	298.117762
0	key	2@	59749.472860
545	removal	2	298.717710
546	S	3	298.967670
0	key	9(	59750.296832
547	removal	3	299.567712
548	S	1	299.817730
0	key	1!	59751.208859
549	removal	1	300.417803
550	S	4	300.668018
0	key	0)	59752.112861
551	removal	4	301.268086
552	S	3	301.518005
0	key	9(	59752.912859
553	removal	3	302.118296
554	S	2	302.367816
0	key	2@	59753.760856
555	removal	2	302.968006
556	S	4	303.218357
0	key	0)	59754.624827
557	removal	4	303.818358
558	S	1	304.068601
0	key	1!	59755.480829
559	removal	1	304.668585
560	S	3	304.918773
0	key	9(	59756.344860
561	removal	3	305.518787
562	S	4	305.768742
0	key	0)	59757.056861
563	removal	4	306.368786
564	S	2	306.618210
565	removal	2	307.218502
0	key	2@	59758.416861
566	S	1	307.468927
0	key	1!	59758.864841
567	removal	1	308.068481
568	S	2	308.319302
0	key	2@	59759.712861
569	removal	2	308.919152
570	S	3	309.169349
0	key	9(	59760.456859
571	removal	3	309.768585
572	S	1	310.019247
0	key	1!	59761.448862
573	removal	1	310.619502
574	S	4	310.869221
0	key	0)	59762.192834
575	removal	4	311.469252
576	S	3	311.719392
0	key	9(	59763.088860
577	removal	3	312.319615
578	S	2	312.569893
0	key	1!	59763.904846
579	removal	2	313.169429
0	key	2@	59764.312862
580	S	4	313.419894
0	key	0)	59764.832859
581	removal	4	314.020100
582	S	1	314.269701
0	key	1!	59765.624860
583	removal	1	314.870065
584	S	3	315.119964
585	removal	3	315.720449
0	key	9(	59766.704955
586	S	4	315.969851
0	key	0)	59767.296830
587	removal	4	316.570202
588	rest	+	316.820475
589	cue	R	328.821648
590	R	2	330.822138
0	key	1!	59782.400868
591	removal	2	331.422424
592	R	1	331.672827
0	key	1!	59783.144860
593	removal	1	332.272874
594	R	4	332.522543
0	key	0)	59783.912852
595	removal	4	333.122879
596	R	3	333.372459
0	key	9(	59784.696862
597	removal	3	333.973077
598	R	2	334.222491
0	key	2@	59785.768860
599	removal	2	334.822971
600	R	1	335.073235
0	key	1!	59786.376860
601	removal	1	335.673146
602	R	4	335.922919
0	key	0)	59787.328860
603	removal	4	336.522933
604	R	3	336.773227
0	key	9(	59788.120860
605	removal	3	337.373481
606	R	4	337.622957
0	key	0)	59789.120820
607	removal	4	338.223656
608	R	1	338.473611
0	key	1!	59789.808860
609	removal	1	339.073513
610	R	2	339.324005
0	key	2@	59790.672828
611	removal	2	339.923430
612	R	3	340.174122
0	key	9(	59791.496835
613	removal	3	340.774127
614	R	1	341.024190
0	key	1!	59792.512860
615	removal	1	341.624280
616	R	4	341.874166
0	key	0)	59793.192831
617	removal	4	342.474227
618	R	3	342.724512
0	key	9(	59794.048860
619	removal	3	343.324548
620	R	2	343.574529
0	key	2@	59794.936860
621	removal	2	344.174289
622	R	3	344.424618
0	key	0)	59795.872831
623	removal	3	345.024476
0	key	9(	59796.096861
624	R	2	345.274272
625	removal	2	345.874116
0	key	2@	59796.936864
626	R	4	346.125042
0	key	0)	59797.472860
627	removal	4	346.724610
628	R	1	346.974720
0	key	1!	59798.360863
629	removal	1	347.574741
630	R	2	347.825370
0	key	2@	59799.224860
631	removal	2	348.424891
632	R	1	348.674790
0	key	1!	59800.200860
633	removal	1	349.275612
634	R	4	349.525658
0	key	0)	59800.968865
635	removal	4	350.125637
636	R	3	350.375589
0	key	9(	59801.712861
637	removal	3	350.975839
638	rest	+	351.225281
639	cue	T	363.210373
640	T	1	365.211051
641	removal	1	365.810953
0	key	2@	59816.824930
642	T	2	366.061204
0	key	9(	59817.504873
643	removal	2	366.661395
644	T	4	366.911263
0	key	1!	59818.488859
645	removal	4	367.511162
646	T	3	367.761434
0	key	0)	59819.232860
647	removal	3	368.361519
648	T	1	368.611839
0	key	2@	59820.080860
649	removal	1	369.211814
650	T	3	369.461929
0	key	0)	59820.912832
651	removal	3	370.061625
652	T	2	370.311955
653	removal	2	370.911920
0	key	9(	59822.024863
654	T	4	371.162257
0	key	1!	59822.720828
655	removal	4	371.762171
656	T	3	372.011836
0	key	0)	59823.512856
657	removal	3	372.612261
658	T	2	372.861555
659	removal	2	373.462301
0	key	9(	59824.520860
660	T	1	373.712578
0	key	2@	59825.240860
661	removal	1	374.312757
662	T	4	374.562761
663	removal	4	375.162708
0	key	1!	59826.256861
664	T	2	375.412932
0	key	9(	59826.880861
665	removal	2	376.012379
666	T	1	376.262500
667	removal	1	376.862664
0	key	2@	59827.856900
668	T	3	377.112422
0	key	0)	59828.592860
669	removal	3	377.713238
670	T	4	377.963178
671	removal	4	378.563179
0	key	1!	59829.656863
672	T	1	378.813440
673	removal	1	379.413326
0	key	2@	59830.408988
674	T	2	379.663274
0	key	9(	59831.184859
675	removal	2	380.263504
676	T	4	380.513476
677	removal	4	381.113739
0	key	1!	59832.184859
678	T	3	381.363415
0	key	0)	59832.880860
679	removal	3	381.963545
680	T	1	382.213878
0	key	2@	59833.712853
681	removal	1	382.813612
682	T	4	383.063479
683	removal	4	383.663967
0	key	2@	59834.720828
684	T	3	383.914083
685	removal	3	384.514149
0	key	0)	59835.568855
686	T	2	384.764224
687	removal	2	385.364469
0	key	9(	59836.400861
688	T	4	385.613672
689	removal	4	386.214514
0	key	1!	59837.208845
690	T	3	386.463860
0	key	0)	59838.024871
691	removal	3	387.064374
692	T	2	387.314430
0	key	9(	59838.872861
693	removal	2	387.914228
694	T	1	388.164821
0	key	2@	59839.744860
695	removal	1	388.764718
696	T	3	389.014161
0	key	0)	59840.576862
697	removal	3	389.614995
698	T	1	389.864850
0	key	2@	59841.440861
699	removal	1	390.464923
700	T	2	390.715221
701	removal	2	391.314532
0	key	9(	59842.408829
702	T	4	391.565421
703	removal	4	392.164704
0	key	1!	59843.184862
704	T	3	392.415443
0	key	0)	59843.944838
705	removal	3	393.015654
706	T	2	393.265661
0	key	9(	59844.776851
707	removal	2	393.865391
708	T	1	394.115209
0	key	2@	59845.672861
709	removal	1	394.715741
710	T	4	394.965960
711	removal	4	395.565822
0	key	2@	59846.624877
712	T	2	395.816065
713	removal	2	396.416139
0	key	9(	59847.408959
714	T	4	396.665624
715	removal	4	397.265929
0	key	1!	59848.448832
716	T	1	397.515501
0	key	9(	59848.984857
717	removal	1	398.116351
0	key	2@	59849.216861
718	T	3	398.366279
0	key	0)	59849.896859
719	removal	3	398.965826
720	T	1	399.215637
0	key	2@	59850.720865
721	removal	1	399.816649
722	T	4	400.066507
723	removal	4	400.666867
724	T	3	400.916451
725	removal	3	401.516557
0	key	0)	59852.568865
726	T	2	401.766591
727	removal	2	402.366813
0	key	9(	59853.448831
728	T	4	402.616696
0	key	1!	59854.192862
729	removal	4	403.216969
730	T	1	403.466683
0	key	2@	59855.040860
731	removal	1	404.067129
732	T	2	404.316935
0	key	9(	59855.864862
733	removal	2	404.917288
734	T	3	405.167024
0	key	0)	59856.728862
735	removal	3	405.767329
736	T	1	406.017154
0	key	2@	59857.512860
737	removal	1	406.617462
738	T	3	406.867280
0	key	0)	59858.368857
739	removal	3	407.467767
740	T	2	407.717326
0	key	9(	59859.224860
741	removal	2	408.317342
742	T	4	408.567159
0	key	1!	59860.104860
743	removal	4	409.167543
744	T	1	409.417748
0	key	2@	59860.928868
745	removal	1	410.018186
746	T	4	410.268244
747	removal	4	410.868053
0	key	1!	59861.904862
748	T	3	411.118377
0	key	0)	59862.616861
749	removal	3	411.718339
750	T	2	411.968032
0	key	9(	59863.480860
751	removal	2	412.568058
752	T	3	412.818360
0	key	0)	59864.328862
753	removal	3	413.418615
754	T	4	413.668711
755	removal	4	414.268492
0	key	1!	59865.312831
756	T	1	414.518428
0	key	2@	59866.096861
757	removal	1	415.118611
758	T	2	415.368697
759	removal	2	415.968479
0	key	9(	59867.072869
760	T	1	416.218802
0	key	1!	59867.792860
761	removal	1	416.818777
0	key	2@	59867.936857
762	T	3	417.069237
0	key	0)	59868.560860
763	removal	3	417.669348
764	T	2	417.919397
765	removal	2	418.519417
0	key	9(	59869.504935
766	T	4	418.769478
767	removal	4	419.369487
0	key	1!	59870.432831
768	T	2	419.619460
0	key	9(	59871.176861
769	removal	2	420.219550
770	T	3	420.469741
0	key	0)	59871.960861
771	removal	3	421.069639
772	T	1	421.319521
0	key	2@	59872.800862
773	removal	1	421.920073
774	T	4	422.169649
775	removal	4	422.770155
0	key	1!	59873.784860
776	T	1	423.020040
