trial	type	block	visual_target	motor_target	rt	onset	duration	made_errors
52	T	2	2	3	0.000000	79.768016	0.832070	1
53	T	2	3	4	0.000000	80.617090	0.832983	1
54	T	2	2	3	0.000000	81.467493	0.832553	1
55	T	2	1	2	0.000000	82.316933	0.833081	1
56	T	2	4	1	0.000000	83.166494	0.833542	1
57	T	2	2	3	0.000000	84.016724	0.833388	1
58	T	2	1	2	0.000000	84.866236	0.833871	1
59	T	2	4	1	0.000000	85.715893	0.834164	1
60	T	2	3	4	0.000000	86.565466	0.834706	1
61	T	2	4	1	0.000000	87.415113	0.834889	1
62	T	2	2	3	0.000000	88.264868	0.835267	1
63	T	2	3	4	0.000000	89.114308	0.835865	1
64	T	2	1	2	0.000000	89.964639	0.835367	1
65	T	2	3	4	0.000000	90.814125	0.835959	1
66	T	2	2	3	0.000000	91.663962	0.836206	1
67	T	2	4	1	0.000000	92.513040	0.837088	1
68	T	2	1	2	0.000000	93.363486	0.836563	1
69	T	2	3	4	0.000000	94.213192	0.836847	1
70	T	2	2	3	0.000000	95.063054	0.836983	1
71	T	2	1	2	0.000000	95.912579	0.837575	1
72	T	2	4	1	0.000000	96.762362	0.837726	1
1	R	3	4	4	0.000000	111.607533	0.842639	1
2	R	3	1	1	0.000000	112.457257	0.842883	1
3	R	3	3	3	0.000000	113.307044	0.842986	1
4	R	3	2	2	0.000000	114.155837	0.844228	1
5	R	3	1	1	0.000000	115.005748	0.844349	1
6	R	3	4	4	0.000000	115.856220	0.843896	1
7	R	3	2	2	0.000000	116.705117	0.844956	1
8	R	3	3	3	0.000000	117.555674	0.844326	1
9	R	3	1	1	0.000000	118.405246	0.844895	1
10	R	3	2	2	0.000000	119.254745	0.845358	1
11	R	3	4	4	0.000000	120.104671	0.845457	1
12	R	3	3	3	0.000000	120.970895	0.829147	1
13	R	3	4	4	0.000000	121.803780	0.846260	1
14	R	3	3	3	0.000000	122.653857	0.846152	1
15	R	3	1	1	0.000000	123.503048	0.847069	1
16	R	3	2	2	0.000000	124.369287	0.830854	1
17	R	3	1	1	0.000000	125.219339	0.830841	1
18	R	3	2	2	0.000000	126.069074	0.831024	1
19	R	3	4	4	0.000000	126.918853	0.831162	1
20	R	3	3	3	0.000000	127.768852	0.831303	1
21	R	3	1	1	0.000000	128.618545	0.831463	1
22	R	3	4	4	0.000000	129.467552	0.832460	1
23	R	3	2	2	0.000000	130.317566	0.832580	1
24	R	3	3	3	0.000000	131.167597	0.832504	1
1	S	4	1	1	0.000000	146.012418	0.837611	1
2	S	4	3	3	0.000000	146.862137	0.837870	1
3	S	4	4	4	0.000000	147.712268	0.837840	1
4	S	4	2	2	0.000000	148.561213	0.838807	1
5	S	4	1	1	0.000000	149.411250	0.838761	1
6	S	4	2	2	0.000000	150.261108	0.838968	1
7	S	4	3	3	0.000000	151.110724	0.839322	1
8	S	4	1	1	0.000000	151.960327	0.839784	1
9	S	4	4	4	0.000000	152.809822	0.840178	1
10	S	4	3	3	0.000000	153.659363	0.840771	1
11	S	4	2	2	0.000000	154.509466	0.840614	1
12	S	4	4	4	0.000000	155.358769	0.841337	1
13	S	4	1	1	0.000000	156.208902	0.841210	1
14	S	4	3	3	0.000000	157.058695	0.841467	1
15	S	4	4	4	0.000000	157.908132	0.842008	1
16	S	4	2	2	0.000000	158.757792	0.842260	1
17	S	4	1	1	0.000000	159.607602	0.842491	1
18	S	4	2	2	0.000000	160.457604	0.842410	1
19	S	4	3	3	0.000000	161.307174	0.842951	1
20	S	4	1	1	0.000000	162.156593	0.843538	1
21	S	4	4	4	0.000000	163.006362	0.843797	1
22	S	4	3	3	0.000000	163.856089	0.844051	1
23	S	4	2	2	0.000000	164.705908	0.844175	1
24	S	4	4	4	0.000000	165.555604	0.844535	1
25	S	4	1	1	0.000000	166.405777	0.844399	1
26	S	4	3	3	0.000000	167.255152	0.844910	1
27	S	4	4	4	0.000000	168.104730	0.845350	1
28	S	4	2	2	0.000000	168.954421	0.845689	1
29	S	4	1	1	0.000000	169.804218	0.845883	1
30	S	4	2	2	0.000000	170.653791	0.846357	1
31	S	4	3	3	0.000000	171.503115	0.847037	1
32	S	4	1	1	0.000000	172.353658	0.846380	1
33	S	4	4	4	0.000000	173.202885	0.847179	1
34	S	4	3	3	0.000000	174.052402	0.847693	1
35	S	4	2	2	0.000000	174.902630	0.847437	1
36	S	4	4	4	0.000000	175.768598	0.831586	1
37	S	4	1	1	0.000000	176.618493	0.831676	1
38	S	4	3	3	0.000000	177.468311	0.831721	1
39	S	4	4	4	0.000000	178.318127	0.831955	1
40	S	4	2	2	0.000000	179.167767	0.832409	1
41	S	4	1	1	0.000000	180.017646	0.832356	1
42	S	4	2	2	0.000000	180.867501	0.832566	1
43	S	4	3	3	0.000000	181.716895	0.833192	1
44	S	4	1	1	0.000000	182.566758	0.833379	1
45	S	4	4	4	0.000000	183.416574	0.833516	1
46	S	4	3	3	0.000000	184.265767	0.834276	1
47	S	4	2	2	0.000000	185.115651	0.834463	1
48	S	4	4	4	0.000000	185.965725	0.834361	1
49	S	4	1	1	0.000000	186.815279	0.834794	1
50	S	4	3	3	0.000000	187.664446	0.835612	1
51	S	4	4	4	0.000000	188.514188	0.835845	1
52	S	4	2	2	0.000000	189.364537	0.835515	1
53	S	4	1	1	0.000000	190.214342	0.835809	1
54	S	4	2	2	0.000000	191.063698	0.836476	1
55	S	4	3	3	0.000000	191.913799	0.836271	1
56	S	4	1	1	0.000000	192.763516	0.836571	1
57	S	4	4	4	0.000000	193.613059	0.837027	1
58	S	4	3	3	0.000000	194.462765	0.837263	1
59	S	4	2	2	0.000000	195.312518	0.837497	1
60	S	4	4	4	0.000000	196.162231	0.837933	1
61	S	4	1	1	0.000000	197.011901	0.838124	1
62	S	4	3	3	0.000000	197.861386	0.838660	1
63	S	4	4	4	0.000000	198.710970	0.839074	1
64	S	4	2	2	0.000000	199.561001	0.839051	1
65	S	4	1	1	0.000000	200.410604	0.839462	1
66	S	4	2	2	0.000000	201.260535	0.839615	1
67	S	4	3	3	0.000000	202.110247	0.839800	1
68	S	4	1	1	0.000000	202.960281	0.839879	1
69	S	4	4	4	0.000000	203.809690	0.840353	1
70	S	4	3	3	0.000000	204.659470	0.840657	1
71	S	4	2	2	0.000000	205.509294	0.840879	1
72	S	4	4	4	0.000000	206.358834	0.841295	1
1	R	5	1	1	0.000000	221.203889	0.846239	1
2	R	5	4	4	0.000000	222.053324	0.846811	1
3	R	5	2	2	0.000000	222.903158	0.847031	1
4	R	5	3	3	0.000000	223.769572	0.830461	1
5	R	5	2	2	0.000000	224.619079	0.831084	1
6	R	5	3	3	0.000000	225.468865	0.831193	1
7	R	5	1	1	0.000000	226.318628	0.831526	1
8	R	5	4	4	0.000000	227.168613	0.831574	1
9	R	5	3	3	0.000000	228.018430	0.831749	1
10	R	5	4	4	0.000000	228.867801	0.832307	1
11	R	5	2	2	0.000000	229.717578	0.832588	1
12	R	5	1	1	0.000000	230.567779	0.832240	1
13	R	5	2	2	0.000000	231.417474	0.832529	1
14	R	5	1	1	0.000000	232.266712	0.833352	1
15	R	5	3	3	0.000000	233.116986	0.833016	1
16	R	5	4	4	0.000000	233.966461	0.833574	1
17	R	5	2	2	0.000000	234.815814	0.834195	1
18	R	5	1	1	0.000000	235.665204	0.834895	1
19	R	5	3	3	0.000000	236.515348	0.834767	1
20	R	5	4	4	0.000000	237.365488	0.834648	1
21	R	5	2	2	0.000000	238.215227	0.834856	1
22	R	5	3	3	0.000000	239.064467	0.835591	1
23	R	5	1	1	0.000000	239.914358	0.835703	1
24	R	5	4	4	0.000000	240.764034	0.836005	1
1	S	6	2	2	0.000000	255.609601	0.840568	1
2	S	6	1	1	0.000000	256.459249	0.840756	1
3	S	6	2	2	0.000000	257.308991	0.841112	1
4	S	6	3	3	0.000000	258.157980	0.842167	1
5	S	6	1	1	0.000000	259.008488	0.841588	1
6	S	6	4	4	0.000000	259.857781	0.842378	1
7	S	6	3	3	0.000000	260.707554	0.842563	1
8	S	6	2	2	0.000000	261.556852	0.843272	1
9	S	6	4	4	0.000000	262.406827	0.843183	1
10	S	6	1	1	0.000000	263.256356	0.843866	1
11	S	6	3	3	0.000000	264.105731	0.844376	1
12	S	6	4	4	0.000000	264.955125	0.845039	1
13	S	6	2	2	0.000000	265.804948	0.845129	1
14	S	6	1	1	0.000000	266.655062	0.845077	1
15	S	6	2	2	0.000000	267.504462	0.845657	1
16	S	6	3	3	0.000000	268.354147	0.845945	1
17	S	6	1	1	0.000000	269.204208	0.845924	1
18	S	6	4	4	0.000000	270.053314	0.846782	1
19	S	6	3	3	0.000000	270.903857	0.846283	1
20	S	6	2	2	0.000000	271.753438	0.846688	1
21	S	6	4	4	0.000000	272.602696	0.847446	1
22	S	6	1	1	0.000000	273.468979	0.831152	1
23	S	6	3	3	0.000000	274.319278	0.830849	1
24	S	6	4	4	0.000000	275.168757	0.831365	1
25	S	6	2	2	0.000000	276.018491	0.831594	1
26	S	6	1	1	0.000000	276.868239	0.831797	1
27	S	6	2	2	0.000000	277.717853	0.832328	1
28	S	6	3	3	0.000000	278.567827	0.832316	1
29	S	6	1	1	0.000000	279.417485	0.832628	1
30	S	6	4	4	0.000000	280.266879	0.833313	1
31	S	6	3	3	0.000000	281.116244	0.833810	1
32	S	6	2	2	0.000000	281.966824	0.833237	1
33	S	6	4	4	0.000000	282.816059	0.834010	1
34	S	6	1	1	0.000000	283.666058	0.833969	1
35	S	6	3	3	0.000000	284.515929	0.834243	1
36	S	6	4	4	0.000000	285.365564	0.834605	1
37	S	6	2	2	0.000000	286.214949	0.835154	1
38	S	6	1	1	0.000000	287.064277	0.835764	1
39	S	6	2	2	0.000000	287.914009	0.835994	1
40	S	6	3	3	0.000000	288.763894	0.836209	1
41	S	6	1	1	0.000000	289.614032	0.836095	1
42	S	6	4	4	0.000000	290.463632	0.836424	1
43	S	6	3	3	0.000000	291.313387	0.836690	1
44	S	6	2	2	0.000000	292.163264	0.836888	1
45	S	6	4	4	0.000000	293.012921	0.837133	1
46	S	6	1	1	0.000000	293.862135	0.837919	1
47	S	6	3	3	0.000000	294.712284	0.837777	1
48	S	6	4	4	0.000000	295.561893	0.838153	1
49	S	6	2	2	0.000000	296.411598	0.838450	1
50	S	6	1	1	0.000000	297.261359	0.838683	1
51	S	6	2	2	0.000000	298.111011	0.839133	1
52	S	6	3	3	0.000000	298.960775	0.839299	1
53	S	6	1	1	0.000000	299.810261	0.839862	1
54	S	6	4	4	0.000000	300.659784	0.840297	1
55	S	6	3	3	0.000000	301.509957	0.840211	1
56	S	6	2	2	0.000000	302.359501	0.840551	1
57	S	6	4	4	0.000000	303.209295	0.840874	1
58	S	6	1	1	0.000000	304.058989	0.841180	1
59	S	6	3	3	0.000000	304.908815	0.841348	1
60	S	6	4	4	0.000000	305.758295	0.841851	1
61	S	6	2	2	0.000000	306.608401	0.841617	1
62	S	6	1	1	0.000000	307.457493	0.842652	1
63	S	6	2	2	0.000000	308.307542	0.842534	1
64	S	6	3	3	0.000000	309.157351	0.842774	1
65	S	6	1	1	0.000000	310.007097	0.843033	1
66	S	6	4	4	0.000000	310.856968	0.843088	1
67	S	6	3	3	0.000000	311.706054	0.843981	1
68	S	6	2	2	0.000000	312.556228	0.843772	1
69	S	6	4	4	0.000000	313.405944	0.844148	1
70	S	6	1	1	0.000000	314.255213	0.844847	1
71	S	6	3	3	0.000000	315.105078	0.845044	1
72	S	6	4	4	0.000000	315.955016	0.845100	1
1	R	7	2	2	0.000000	330.816805	0.833223	1
2	R	7	1	1	0.000000	331.666208	0.833899	1
3	R	7	4	4	0.000000	332.516205	0.833883	1
4	R	7	3	3	0.000000	333.365936	0.834217	1
5	R	7	2	2	0.000000	334.215579	0.834424	1
6	R	7	1	1	0.000000	335.065466	0.834539	1
7	R	7	4	4	0.000000	335.915178	0.834993	1
8	R	7	3	3	0.000000	336.764617	0.835435	1
9	R	7	4	4	0.000000	337.614393	0.835681	1
10	R	7	1	1	0.000000	338.464040	0.836075	1
11	R	7	2	2	0.000000	339.313732	0.836371	1
12	R	7	3	3	0.000000	340.163609	0.836447	1
13	R	7	1	1	0.000000	341.013072	0.837009	1
14	R	7	4	4	0.000000	341.862659	0.837399	1
15	R	7	3	3	0.000000	342.712733	0.837446	1
16	R	7	2	2	0.000000	343.562502	0.837659	1
17	R	7	3	3	0.000000	344.411916	0.838220	1
18	R	7	2	2	0.000000	345.262018	0.838119	1
19	R	7	4	4	0.000000	346.111431	0.838755	1
20	R	7	1	1	0.000000	346.961081	0.838972	1
21	R	7	2	2	0.000000	347.810577	0.839506	1
22	R	7	1	1	0.000000	348.660862	0.839300	1
23	R	7	4	4	0.000000	349.510673	0.839470	1
24	R	7	3	3	0.000000	350.360432	0.839573	1
1	T	8	1	2	0.000000	365.205512	0.844581	1
2	T	8	2	3	0.000000	366.054708	0.845467	1
3	T	8	4	1	0.000000	366.904988	0.845153	1
4	T	8	3	4	0.000000	367.754509	0.845599	1
5	T	8	1	2	0.000000	368.620650	0.829499	1
6	T	8	3	4	0.000000	369.470261	0.829803	1
7	T	8	2	3	0.000000	370.320081	0.830080	1
8	T	8	4	1	0.000000	371.152985	0.847031	1
9	T	8	3	4	0.000000	372.003079	0.847080	1
10	T	8	2	3	0.000000	372.869371	0.830728	1
11	T	8	1	2	0.000000	373.719123	0.830902	1
12	T	8	4	1	0.000000	374.568585	0.831455	1
13	T	8	2	3	0.000000	375.418346	0.831816	1
14	T	8	1	2	0.000000	376.268072	0.832052	1
15	T	8	3	4	0.000000	377.117030	0.832976	1
16	T	8	4	1	0.000000	377.967229	0.832890	1
17	T	8	1	2	0.000000	378.817206	0.832800	1
18	T	8	2	3	0.000000	379.666654	0.833462	1
19	T	8	4	1	0.000000	380.516778	0.833353	1
20	T	8	3	4	0.000000	381.366096	0.833963	1
21	T	8	1	2	0.000000	382.216000	0.834017	1
22	T	8	4	1	0.000000	383.065639	0.834375	1
23	T	8	3	4	0.000000	383.915210	0.834875	1
24	T	8	2	3	0.000000	384.765261	0.834767	1
25	T	8	4	1	0.000000	385.614851	0.835318	1
26	T	8	3	4	0.000000	386.464568	0.835525	1
27	T	8	2	3	0.000000	387.314184	0.835927	1
28	T	8	1	2	0.000000	388.163767	0.836304	1
29	T	8	3	4	0.000000	389.013703	0.836362	1
30	T	8	1	2	0.000000	389.863702	0.836318	1
31	T	8	2	3	0.000000	390.713221	0.836803	1
32	T	8	4	1	0.000000	391.562820	0.837221	1
33	T	8	3	4	0.000000	392.412268	0.837768	1
34	T	8	2	3	0.000000	393.262235	0.837890	1
35	T	8	1	2	0.000000	394.111993	0.838157	1
36	T	8	4	1	0.000000	394.961833	0.838333	1
37	T	8	2	3	0.000000	395.811171	0.838905	1
38	T	8	4	1	0.000000	396.661096	0.839002	1
39	T	8	1	2	0.000000	397.510895	0.839215	1
40	T	8	3	4	0.000000	398.360905	0.839217	1
41	T	8	1	2	0.000000	399.209954	0.840110	1
42	T	8	4	1	0.000000	400.060373	0.839659	1
43	T	8	3	4	0.000000	400.909802	0.840269	1
44	T	8	2	3	0.000000	401.759559	0.840450	1
45	T	8	4	1	0.000000	402.609235	0.840819	1
46	T	8	1	2	0.000000	403.458688	0.841433	1
47	T	8	2	3	0.000000	404.308625	0.841415	1
48	T	8	3	4	0.000000	405.158282	0.841905	1
49	T	8	1	2	0.000000	406.008067	0.842013	1
50	T	8	3	4	0.000000	406.858178	0.841822	1
51	T	8	2	3	0.000000	407.707591	0.842462	1
52	T	8	4	1	0.000000	408.557289	0.842765	1
53	T	8	1	2	0.000000	409.406691	0.843420	1
54	T	8	4	1	0.000000	410.256227	0.843944	1
55	T	8	3	4	0.000000	411.106538	0.843537	1
56	T	8	2	3	0.000000	411.955858	0.844318	1
57	T	8	3	4	0.000000	412.805680	0.844449	1
58	T	8	4	1	0.000000	413.655405	0.844615	1
59	T	8	1	2	0.000000	414.504852	0.845176	1
60	T	8	2	3	0.000000	415.354887	0.845228	1
61	T	8	1	2	0.000000	416.204290	0.845902	1
62	T	8	3	4	0.000000	417.054249	0.845780	1
63	T	8	2	3	0.000000	417.904299	0.845777	1
64	T	8	4	1	0.000000	418.753685	0.846357	1
65	T	8	2	3	0.000000	419.603628	0.846494	1
66	T	8	3	4	0.000000	420.453189	0.846915	1
67	T	8	1	2	0.000000	421.302777	0.847393	1
68	T	8	4	1	0.000000	422.169159	0.830984	1
69	T	8	1	2	0.000000	423.019023	0.831024	1
70	T	8	4	1	0.000000	423.868637	0.831368	1
71	T	8	3	4	0.000000	424.718541	0.831609	1
72	T	8	2	3	0.000000	425.568023	0.832125	1
1	R	9	4	4	0.000000	440.413141	0.837049	1
2	R	9	3	3	0.000000	441.262520	0.837498	1
3	R	9	2	2	0.000000	442.112867	0.837209	1
4	R	9	1	1	0.000000	442.962344	0.837799	1
5	R	9	3	3	0.000000	443.812168	0.837930	1
6	R	9	4	4	0.000000	444.661580	0.838438	1
7	R	9	1	1	0.000000	445.511333	0.838742	1
8	R	9	2	2	0.000000	446.361054	0.839114	1
9	R	9	1	1	0.000000	447.210215	0.839868	1
10	R	9	4	4	0.000000	448.060031	0.840014	1
11	R	9	3	3	0.000000	448.910142	0.839903	1
12	R	9	2	2	0.000000	449.760312	0.839811	1
13	R	9	3	3	0.000000	450.609157	0.840923	1
14	R	9	2	2	0.000000	451.459461	0.840688	1
15	R	9	1	1	0.000000	452.309200	0.840907	1
16	R	9	4	4	0.000000	453.159150	0.840939	1
17	R	9	2	2	0.000000	454.008591	0.841502	1
18	R	9	3	3	0.000000	454.857807	0.842281	1
19	R	9	1	1	0.000000	455.708014	0.842095	1
20	R	9	4	4	0.000000	456.557159	0.842914	1
21	R	9	3	3	0.000000	457.407312	0.842751	1
22	R	9	4	4	0.000000	458.257206	0.842935	1
23	R	9	1	1	0.000000	459.106929	0.843226	1
24	R	9	2	2	0.000000	459.956535	0.843645	1
