trial	type	block	visual_target	motor_target	rt	onset	duration	made_errors
9	R	3	1	1	0.235867	118.419813	0.830310	0
10	R	3	2	2	0.297175	119.270505	0.829530	0
11	R	3	4	4	0.263196	120.120453	0.829569	0
12	R	3	3	3	0.325092	120.970585	0.829491	0
13	R	3	4	4	0.299155	121.820525	0.829539	0
14	R	3	3	3	0.273868	122.669811	0.830195	0
15	R	3	1	1	0.262976	123.520694	0.829328	0
16	R	3	2	2	0.269185	124.370473	0.829579	0
17	R	3	1	1	0.290998	125.220683	0.829438	0
18	R	3	2	2	0.280759	126.070918	0.829206	0
19	R	3	4	4	0.334083	126.921584	0.828553	1
20	R	3	3	3	0.324920	127.770764	0.829365	0
21	R	3	1	1	0.282580	128.621099	0.828902	0
22	R	3	4	4	0.303951	129.471727	0.828453	0
23	R	3	2	2	0.286117	130.321567	0.828440	0
24	R	3	3	3	0.275516	131.172164	0.827961	0
1	S	4	1	1	0.515245	146.024401	0.825653	0
2	S	4	3	3	0.289827	146.873975	0.826127	0
3	S	4	4	4	0.279547	147.724245	0.825859	0
4	S	4	2	2	0.277893	148.573912	0.826206	0
5	S	4	1	1	0.267040	149.424736	0.825395	0
6	S	4	2	2	0.304660	150.275145	0.825013	0
7	S	4	3	3	0.279024	151.124780	0.825333	0
8	S	4	1	1	0.244571	151.975192	0.824985	0
9	S	4	4	4	0.298803	152.824970	0.825134	0
10	S	4	3	3	0.344234	153.675571	0.824500	0
11	S	4	2	2	0.342991	154.524815	0.825281	0
12	S	4	4	4	0.284740	155.375063	0.825057	0
13	S	4	1	1	0.249856	156.225926	0.824169	0
14	S	4	3	3	0.320768	157.075021	0.825004	0
15	S	4	4	4	0.318165	157.925641	0.824506	0
16	S	4	2	2	0.307651	158.776158	0.823919	0
17	S	4	1	1	0.266143	159.625662	0.824354	0
18	S	4	2	2	0.328100	160.475706	0.824327	0
19	S	4	3	3	0.318078	161.325729	0.824397	0
20	S	4	1	1	0.251260	162.176545	0.823642	0
21	S	4	4	4	0.256697	163.027109	0.822981	0
22	S	4	3	3	0.303173	163.876599	0.823445	0
23	S	4	2	2	0.325151	164.726636	0.823448	0
24	S	4	4	4	0.267034	165.576769	0.823334	0
25	S	4	1	1	0.209120	166.426651	0.823493	0
26	S	4	3	3	0.262929	167.276848	0.823243	0
27	S	4	4	4	0.244799	168.127005	0.823077	0
28	S	4	2	2	0.345790	168.978017	0.822127	0
29	S	4	1	1	0.279871	169.827905	0.822137	0
30	S	4	2	2	0.310503	170.677299	0.822777	0
31	S	4	3	3	0.276129	171.527661	0.822472	0
32	S	4	1	1	0.257254	172.378551	0.821452	0
33	S	4	4	4	0.319043	173.228762	0.821312	0
34	S	4	3	3	0.373989	174.077816	0.822245	0
35	S	4	2	2	0.266532	174.929272	0.820751	0
36	S	4	4	4	0.296914	175.778890	0.821280	0
37	S	4	1	1	0.231052	176.628751	0.821412	0
38	S	4	3	3	0.253395	177.478411	0.821697	0
39	S	4	4	4	0.306796	178.329009	0.821156	0
40	S	4	2	2	0.280649	179.179141	0.821043	0
41	S	4	1	1	0.254867	180.028939	0.821162	0
42	S	4	2	2	0.299965	180.879842	0.820187	0
43	S	4	3	3	0.274751	181.729054	0.821074	0
44	S	4	1	1	0.255808	182.579996	0.820095	0
45	S	4	4	4	0.334018	183.429788	0.820400	0
46	S	4	3	3	0.364286	184.279522	0.820489	0
47	S	4	2	2	0.273848	185.129965	0.820086	0
48	S	4	4	4	0.312028	185.979777	0.820252	0
49	S	4	1	1	0.206667	186.813132	0.837010	0
50	S	4	3	3	0.284517	187.663249	0.836807	0
51	S	4	4	4	0.322614	188.513187	0.836857	0
52	S	4	2	2	0.304557	189.363247	0.836869	0
53	S	4	1	1	0.318510	190.213294	0.836735	0
54	S	4	2	2	0.460705	191.063096	0.836911	0
55	S	4	3	3	0.290678	191.913124	0.837058	0
56	S	4	1	1	0.248475	192.763300	0.836798	0
57	S	4	4	4	0.398575	193.613228	0.836873	0
58	S	4	3	3	0.387795	194.464009	0.836000	0
59	S	4	2	2	0.272740	195.315034	0.835091	0
60	S	4	4	4	0.326472	196.165335	0.834765	0
61	S	4	1	1	0.244380	197.015392	0.834769	0
62	S	4	3	3	0.274632	197.865175	0.834861	0
63	S	4	4	4	0.296705	198.715068	0.835030	0
64	S	4	2	2	0.318557	199.565247	0.834909	0
65	S	4	1	1	0.260386	200.415423	0.834738	0
66	S	4	2	2	0.306486	201.265289	0.834743	0
67	S	4	3	3	0.311406	202.116397	0.833733	0
68	S	4	1	1	0.253350	202.966456	0.833594	0
69	S	4	4	4	0.323442	203.816364	0.833785	0
70	S	4	3	3	0.569540	204.666257	0.833851	1
71	S	4	2	2	0.295506	205.516298	0.833708	0
72	S	4	4	4	0.365623	206.366172	0.833949	1
1	R	5	1	1	0.553820	221.218691	0.831456	0
2	R	5	4	4	0.303225	222.069332	0.830716	0
3	R	5	2	2	0.285138	222.919417	0.830704	0
4	R	5	3	3	0.275308	223.769247	0.830820	0
5	R	5	2	2	0.504786	224.619777	0.830321	1
6	R	5	3	3	0.398756	225.469800	0.830373	1
7	R	5	1	1	0.301070	226.319484	0.830567	0
8	R	5	4	4	0.267201	227.169356	0.830718	0
9	R	5	3	3	0.344053	228.020500	0.829685	0
10	R	5	4	4	0.294825	228.869729	0.830278	0
11	R	5	2	2	0.308407	229.720146	0.829887	0
12	R	5	1	1	0.289851	230.570688	0.829471	0
13	R	5	2	2	0.311599	231.420952	0.829076	0
14	R	5	1	1	0.277937	232.270619	0.829501	0
15	R	5	3	3	0.267832	233.120724	0.829290	0
16	R	5	4	4	0.281850	233.970709	0.829309	0
17	R	5	2	2	0.335738	234.820781	0.829346	0
18	R	5	1	1	0.269924	235.670634	0.829367	0
19	R	5	3	3	0.267927	236.520631	0.829406	0
20	R	5	4	4	0.289633	237.370923	0.829089	0
21	R	5	2	2	0.287141	238.221417	0.828601	0
22	R	5	3	3	0.301585	239.070972	0.829153	0
23	R	5	1	1	0.258704	239.921852	0.828193	0
24	R	5	4	4	0.360899	240.771653	0.828527	0
1	S	6	2	2	0.566598	255.623890	0.826173	0
2	S	6	1	1	0.292739	256.473807	0.826296	0
3	S	6	2	2	0.362638	257.323919	0.826248	0
4	S	6	3	3	0.303893	258.174662	0.825517	0
5	S	6	1	1	0.229913	259.024640	0.825496	0
6	S	6	4	4	0.348191	259.874367	0.825690	0
7	S	6	3	3	0.329665	260.724896	0.825252	0
8	S	6	2	2	0.295336	261.575218	0.824933	0
9	S	6	4	4	0.285383	262.425174	0.824958	0
10	S	6	1	1	0.298807	263.275747	0.824264	0
11	S	6	3	3	0.297662	264.124869	0.825148	0
12	S	6	4	4	0.351495	264.975059	0.824956	0
13	S	6	2	2	0.300774	265.825781	0.824308	0
14	S	6	1	1	0.283151	266.675409	0.824694	0
15	S	6	2	2	0.328685	267.525865	0.824158	0
16	S	6	3	3	0.302576	268.375977	0.824181	0
17	S	6	1	1	0.251900	269.226661	0.823451	0
18	S	6	4	4	0.250574	270.075984	0.824173	0
19	S	6	3	3	0.320202	270.926352	0.823717	0
20	S	6	2	2	0.270296	271.776228	0.823815	0
21	S	6	4	4	0.299573	272.626958	0.823187	0
22	S	6	1	1	0.257568	273.476989	0.823167	0
23	S	6	3	3	0.279345	274.327213	0.822924	0
24	S	6	4	4	0.309767	275.176780	0.823292	0
25	S	6	2	2	0.274876	276.027682	0.822408	0
26	S	6	1	1	0.297495	276.877060	0.823081	0
27	S	6	2	2	0.294476	277.728079	0.821976	0
28	S	6	3	3	0.268728	278.577802	0.822210	0
29	S	6	1	1	0.259200	279.427354	0.822812	0
30	S	6	4	4	0.296467	280.278089	0.821972	0
31	S	6	3	3	0.334844	281.127709	0.822344	0
32	S	6	2	2	0.268178	281.978383	0.821660	0
33	S	6	4	4	0.282880	282.827675	0.822478	0
34	S	6	1	1	0.312751	283.677804	0.822239	0
35	S	6	3	3	0.309576	284.528978	0.821089	0
36	S	6	4	4	0.340176	285.378378	0.821677	0
37	S	6	2	2	0.290178	286.228347	0.821710	0
38	S	6	1	1	0.247318	287.079237	0.820789	0
39	S	6	2	2	0.324977	287.929579	0.820581	0
40	S	6	3	3	0.571481	288.779076	0.821099	1
41	S	6	1	1	0.289717	289.628837	0.821327	0
42	S	6	4	4	0.287239	290.479314	0.820785	0
43	S	6	3	3	0.349011	291.329541	0.820477	0
44	S	6	2	2	0.290835	292.179716	0.820385	0
45	S	6	4	4	0.272748	293.029809	0.820297	0
46	S	6	1	1	0.286052	293.880505	0.819672	0
47	S	6	3	3	0.268495	294.730030	0.820170	0
48	S	6	4	4	0.323346	295.563206	0.836903	0
49	S	6	2	2	0.305466	296.413086	0.837059	0
50	S	6	1	1	0.279387	297.263167	0.836996	0
51	S	6	2	2	0.317399	298.113137	0.836905	0
52	S	6	3	3	0.515583	298.962961	0.837058	1
53	S	6	1	1	0.305521	299.813031	0.837135	0
54	S	6	4	4	0.359387	300.663155	0.836989	0
55	S	6	3	3	0.381153	301.513394	0.836630	0
56	S	6	2	2	0.257348	302.365199	0.834902	0
57	S	6	4	4	0.327299	303.215216	0.834940	0
58	S	6	1	1	0.301443	304.065103	0.834915	0
59	S	6	3	3	0.291397	304.915130	0.834965	0
60	S	6	4	4	0.289491	305.765056	0.835009	0
61	S	6	2	2	0.263525	306.615019	0.835060	0
62	S	6	1	1	0.285518	307.464996	0.835167	0
63	S	6	2	2	0.315230	308.315316	0.834768	0
64	S	6	3	3	0.401546	309.164998	0.835127	0
65	S	6	1	1	0.302343	310.016199	0.833954	0
66	S	6	4	4	0.340235	310.866311	0.833809	0
67	S	6	3	3	0.490107	311.716441	0.833574	0
68	S	6	2	2	0.288784	312.565761	0.834346	0
69	S	6	4	4	0.310402	313.416117	0.833918	0
70	S	6	1	1	0.252297	314.266258	0.833874	0
71	S	6	3	3	0.282578	315.115958	0.834084	0
72	S	6	4	4	0.320350	315.966196	0.833974	0
1	R	7	2	2	0.468052	330.818501	0.831607	0
2	R	7	1	1	0.281040	331.669507	0.830551	0
3	R	7	4	4	0.303226	332.519321	0.830717	0
4	R	7	3	3	0.269473	333.369076	0.831032	0
5	R	7	2	2	0.275541	334.219013	0.831101	0
6	R	7	1	1	0.249087	335.069462	0.830660	0
7	R	7	4	4	0.302658	335.919868	0.830277	0
8	R	7	3	3	0.285301	336.769245	0.830936	0
9	R	7	4	4	0.298939	337.619608	0.830496	0
10	R	7	1	1	0.288572	338.469975	0.830035	0
11	R	7	2	2	0.286114	339.320408	0.829654	0
12	R	7	3	3	0.284291	340.170255	0.829870	0
13	R	7	1	1	0.273726	341.020821	0.829207	0
14	R	7	4	4	0.264205	341.870341	0.829763	0
15	R	7	3	3	0.293562	342.720994	0.829178	0
16	R	7	2	2	0.267143	343.571405	0.828731	0
17	R	7	3	3	0.377658	344.420889	0.829210	0
18	R	7	2	2	0.575049	345.271495	0.828616	1
19	R	7	4	4	0.597402	346.121180	0.828834	0
20	R	7	1	1	0.275621	346.970925	0.829141	0
21	R	7	2	2	0.320510	347.822028	0.828140	0
22	R	7	1	1	0.319321	348.671216	0.828836	0
23	R	7	4	4	0.285074	349.521476	0.828659	0
24	R	7	3	3	0.307184	350.371359	0.828669	0
1	T	8	1	2	0.767941	365.224305	0.825812	0
2	T	8	2	3	0.373472	366.074959	0.825130	0
3	T	8	4	1	0.475252	366.925181	0.824960	0
4	T	8	3	4	0.521645	367.774786	0.825298	0
5	T	8	1	2	0.448014	368.624414	0.825606	0
6	T	8	3	4	0.453627	369.474803	0.825199	0
7	T	8	2	3	0.418995	370.325436	0.824728	0
8	T	8	4	1	0.505724	371.174705	0.825357	0
9	T	8	3	4	0.446890	372.025514	0.824635	0
10	T	8	2	3	0.397656	372.874773	0.825239	0
11	T	8	1	2	0.370861	373.725564	0.824617	0
12	T	8	4	1	0.544597	374.575791	0.824373	0
13	T	8	2	3	0.311063	375.425367	0.824718	0
14	T	8	1	2	0.427994	376.276436	0.823586	0
15	T	8	3	4	0.354091	377.126341	0.823740	0
16	T	8	4	1	0.424662	377.975779	0.824234	0
17	T	8	1	2	0.398027	378.826404	0.823745	0
18	T	8	2	3	0.307718	379.676714	0.823295	0
19	T	8	4	1	0.410164	380.526243	0.823765	0
20	T	8	3	4	0.431656	381.376782	0.823330	0
21	T	8	1	2	0.309825	382.226569	0.823434	0
22	T	8	4	1	0.523272	383.077157	0.822941	0
23	T	8	3	4	0.385959	383.926467	0.823648	0
24	T	8	2	3	0.535459	384.776914	0.823265	1
25	T	8	4	1	0.492963	385.627468	0.822598	0
26	T	8	3	4	0.426939	386.477491	0.822538	0
27	T	8	2	3	0.432794	387.327644	0.822466	0
28	T	8	1	2	0.342697	388.177732	0.822408	0
29	T	8	3	4	0.301055	389.027342	0.822694	0
30	T	8	1	2	0.482996	389.877426	0.822655	1
31	T	8	2	3	0.488278	390.728152	0.822019	0
32	T	8	4	1	0.445700	391.578730	0.821388	0
33	T	8	3	4	0.460255	392.428177	0.821991	0
34	T	8	2	3	0.490059	393.278359	0.821789	1
35	T	8	1	2	0.552092	394.128304	0.821868	0
36	T	8	4	1	0.581801	394.978669	0.821335	0
37	T	8	2	3	0.418922	395.829477	0.820689	0
38	T	8	4	1	0.465951	396.678480	0.821676	0
39	T	8	1	2	0.558698	397.529732	0.820331	1
40	T	8	3	4	0.612880	398.379519	0.820520	0
41	T	8	1	2	0.538772	399.229653	0.820440	0
42	T	8	4	1	0.000000	400.079840	0.820189	1
43	T	8	3	4	0.470700	400.929695	0.820395	1
44	T	8	2	3	0.413452	401.762978	0.837039	0
45	T	8	4	1	0.459594	402.612833	0.837228	0
46	T	8	1	2	0.457537	403.462888	0.837162	0
47	T	8	2	3	0.383470	404.312953	0.837190	0
48	T	8	3	4	0.341393	405.163002	0.837128	0
49	T	8	1	2	0.403402	406.013025	0.837034	0
50	T	8	3	4	0.385522	406.862868	0.837204	0
51	T	8	2	3	0.479405	407.713025	0.837101	0
52	T	8	4	1	0.421324	408.563106	0.837035	0
53	T	8	1	2	0.355395	409.413040	0.837011	0
54	T	8	4	1	0.479497	410.264949	0.835180	0
55	T	8	3	4	0.461582	411.114848	0.835215	0
56	T	8	2	3	0.379340	411.965092	0.834936	1
57	T	8	3	4	0.497407	412.815026	0.835073	0
58	T	8	4	1	0.455631	413.664802	0.835335	0
59	T	8	1	2	0.397266	414.515161	0.834840	0
60	T	8	2	3	0.339463	415.364965	0.835134	0
61	T	8	1	2	0.457432	416.214983	0.835178	0
62	T	8	3	4	0.399297	417.065135	0.834965	0
63	T	8	2	3	0.389410	417.915019	0.835060	0
64	T	8	4	1	0.522427	418.766005	0.834047	0
65	T	8	2	3	0.352373	419.616066	0.834069	0
66	T	8	3	4	0.326378	420.466063	0.833983	0
67	T	8	1	2	0.364417	421.316017	0.834155	0
68	T	8	4	1	0.474342	422.166084	0.833965	0
69	T	8	1	2	0.360778	423.015648	0.834507	0
70	T	8	4	1	0.446341	423.866091	0.833937	0
71	T	8	3	4	0.459461	424.716955	0.833102	0
72	T	8	2	3	0.401284	425.567146	0.832950	0
1	R	9	4	4	0.581243	440.419406	0.830614	0
2	R	9	3	3	0.323570	441.269237	0.830940	0
3	R	9	2	2	0.353889	442.118919	0.831134	0
4	R	9	1	1	0.303724	442.969083	0.830922	0
5	R	9	3	3	0.277427	443.819381	0.830681	0
6	R	9	4	4	0.267389	444.669418	0.830646	0
7	R	9	1	1	0.320707	445.520101	0.830022	0
8	R	9	2	2	0.318746	446.370062	0.829974	0
9	R	9	1	1	0.268077	447.220730	0.829270	0
10	R	9	4	4	0.386904	448.069902	0.830155	0
11	R	9	3	3	0.352222	448.920587	0.829439	0
12	R	9	2	2	0.302126	449.770677	0.829389	0
13	R	9	3	3	0.500333	450.620462	0.829682	1
14	R	9	2	2	0.418106	451.470690	0.829361	1
15	R	9	1	1	0.287478	452.321331	0.828681	0
16	R	9	4	4	0.285159	453.171627	0.828462	0
17	R	9	2	2	0.267600	454.021202	0.828883	0
18	R	9	3	3	0.258028	454.870745	0.829334	0
19	R	9	1	1	0.279120	455.721684	0.828480	0
20	R	9	4	4	0.293215	456.571593	0.828479	0
21	R	9	3	3	0.323185	457.421621	0.828433	0
22	R	9	4	4	0.305625	458.271189	0.828822	0
23	R	9	1	1	0.375556	459.121252	0.828775	0
24	R	9	2	2	0.293286	459.971522	0.828526	0
